order_id,invoice_no,gstin,amount,invoice_date
order_0DiyNKP9r9BTmI,INV/26-27/1026,,1996.00,2027-01-13
order_NnahiCYKYGPjVq,INV/26-27/1027,,5100.00,2027-01-13
order_e9HlQRYuhUEvOW,INV/26-27/1028,27ZJMXU8703W1ZO,18400.00,2027-01-13
order_GADaGZBM07baHf,INV/26-27/1029,,4850.00,2027-01-14
order_EHpaHcceAdfbUj,INV/26-27/1030,,4145.00,2027-01-15
order_LO95yX7368GDXe,INV/26-27/1031,,800.00,2027-01-15
order_w1saSW3QXGdrBn,INV/26-27/1032,,800.00,2027-01-15
order_9sz8isLEwgcF9t,INV/26-27/1033,29XJQXM3433O1ZD,36149.00,2027-01-16
order_V4nNtfdpnP7409,INV/26-27/1034,27OJIXO6888V1ZT,7100.00,2027-01-16
order_d7oA7O38AyJ9k3,INV/26-27/1035,,900.00,2027-01-16
order_mdKAvIOI6NIz4v,INV/26-27/1036,27UBUXH2680W1ZF,14549.00,2027-01-16
order_qMSOeBfbiX9nE3,INV/26-27/1037,,7800.00,2027-01-16
order_wfC5wD3MEzaGE5,INV/26-27/1038,,1799.00,2027-01-16
order_YjOy3Ys9jnb6PB,INV/26-27/1039,,28599.00,2027-01-17
order_fcXZFcazzZ3X9w,INV/26-27/1040,,8999.00,2027-01-17
order_K3HtAmWsajhvI5,INV/26-27/1041,,3996.00,2027-01-18
order_nP3jWV8ZvjorZK,INV/26-27/1042,,2998.00,2027-01-19
order_3iKY0xCaHE8TZu,INV/26-27/1043,,6147.00,2027-01-21
order_B2cAoCvqCWdJjx,INV/26-27/1044,,5849.00,2027-01-21
order_Bn1sZHDLLlHKfs,INV/26-27/1045,,8349.00,2027-01-21
order_LCKZY7V0vQgsOW,INV/26-27/1046,,10249.00,2027-01-21
order_nWmxVrGXO6L1oO,INV/26-27/1047,,67599.00,2027-01-21
order_B4HhmxW4Axp3Mp,INV/26-27/1048,,73649.00,2027-01-22
order_DdMXBgK565s1Lr,INV/26-27/1049,,73649.00,2027-01-22
order_OXBgK959ZNeljA,INV/26-27/1050,,37049.00,2027-01-22
order_kPHyvdvSfoPuZa,INV/26-27/1051,07EQVXR9829C1ZJ,14850.00,2027-01-22
order_VjEEOHipYdWIbZ,INV/26-27/1052,,8999.00,2027-01-23
order_smyAlj6O6myMR3,INV/26-27/1053,,43149.00,2027-01-23
order_XSkUvaetuMzd0i,INV/26-27/1054,,1549.00,2027-01-25
order_zRIBHhMK7wGKSe,INV/26-27/1055,,37099.00,2027-01-26
order_RJcW23iAsAUElH,INV/26-27/1056,,6145.00,2027-01-27
order_hkrOx0OPLs35FR,INV/26-27/1057,,6099.00,2027-01-27
order_LjAiCfCZFXoqdz,INV/26-27/1058,,5200.00,2027-01-28
order_VeI16ITceXH74J,INV/26-27/1059,29PUKXI0495K1Z9,10800.00,2027-01-28
order_bD444xm8h5Faq8,INV/26-27/1060,,10800.00,2027-01-28
order_fROHh7kCy5ECo5,INV/26-27/1061,,4596.00,2027-01-28
order_vc5Z3K56oCGuuh,INV/26-27/1062,,8849.00,2027-01-28
order_KDK18LMM9L8d96,INV/26-27/1063,,450.00,2027-01-29
order_SY9cRYAMzGg4A3,INV/26-27/1064,,60099.00,2027-01-29
order_nCig4XuKjG5R9w,INV/26-27/1065,29OTIXN4071F1ZO,5097.00,2027-01-29
order_bQM58JkONTCOQw,INV/26-27/1066,,6047.00,2027-01-30
order_B2pnMcOaSDy543,INV/26-27/1067,33YGEXO2442Q1Z1,8100.00,2027-01-31
order_N9JWSsK1QeUUxt,INV/26-27/1068,,2249.00,2027-01-31
order_SZKA3niIJYMxcq,INV/26-27/1069,,94149.00,2027-01-31
order_H4bkQWFdIXMeB3,INV/26-27/1070,,22649.00,2027-02-01
order_QHI7Cqk7L1VY6A,INV/26-27/1071,,7996.00,2027-02-01
order_Xzu4tNoejyYFgJ,INV/26-27/1072,,22649.00,2027-02-01
order_mYF3TpcwpL80Gx,INV/26-27/1073,,2249.00,2027-02-01
order_pOrwFpcbV3wOI5,INV/26-27/1074,,12000.00,2027-02-01
order_8ENqdOGVdbBX0B,INV/26-27/1075,,13500.00,2027-02-02
order_CnrytH7luwBfw7,INV/26-27/1076,,4497.00,2027-02-02
order_IKzTybjDFwJBsX,INV/26-27/1077,,4497.00,2027-02-02
order_qxR4A5hL71aqGr,INV/26-27/1078,,56149.00,2027-02-02
order_uSDxpxdcdMf0E9,INV/26-27/1079,,7599.00,2027-02-02
order_YLr9Zp3UK06BUs,INV/26-27/1080,,8145.00,2027-02-03
order_rpjo3Fqn5stMtH,INV/26-27/1081,,49500.00,2027-02-03
order_FCpU6SvsB2ZRrH,INV/26-27/1082,,10249.00,2027-02-04
order_HW85J9a2hYb51j,INV/26-27/1083,,4047.00,2027-02-04
order_Sp8cX3INkwpd4b,INV/26-27/1084,,8500.00,2027-02-04
order_WQJ04gbcSkT2pc,INV/26-27/1085,,8100.00,2027-02-04
order_ctExjfGNVrvu4e,INV/26-27/1086,,2600.00,2027-02-04
order_Rs1oDGi4TOOXYH,INV/26-27/1087,,4599.00,2027-02-05
order_qagVCzjGzVa4ss,INV/26-27/1088,33LJIXL2268U1ZQ,9900.00,2027-02-05
order_s68Azg2zPHk1YV,INV/26-27/1089,,96099.00,2027-02-06
order_AoKiSvmcEkGew0,INV/26-27/1090,27LHAXO3381I1ZH,1148.00,2027-02-07
order_RZY7BnmuwrvPpI,INV/26-27/1091,,3249.00,2027-02-07
order_W4HOghdaOnz1Sv,INV/26-27/1092,29QPKXH9997R1ZG,13899.00,2027-02-07
order_WtpHpD6U16CLMK,INV/26-27/1093,,5699.00,2027-02-07
order_XX6MUGssW29FLu,INV/26-27/1094,,12095.00,2027-02-07
order_BBMmIUcE8SDXyu,INV/26-27/1095,33LXVXT2891B1ZB,10650.00,2027-02-08
order_JN11odAjH3j09Y,INV/26-27/1096,,6147.00,2027-02-08
order_XsFjnLtgT7POr5,INV/26-27/1097,,7299.00,2027-02-08
order_iJhlxdzMi43C6i,INV/26-27/1098,,3100.00,2027-02-08
order_5CgxDy0F7RmuCt,INV/26-27/1099,,14649.00,2027-02-10
order_AY194ztlJYySrf,INV/26-27/1100,,3046.00,2027-02-10
order_Ftkmk9Zgp0XLdO,INV/26-27/1101,27ILBXT6097H1ZX,3649.00,2027-02-10
order_cJkbVwoQMu2t4o,INV/26-27/1102,,4046.00,2027-02-10
order_g9nlbEzDzKvdj5,INV/26-27/1103,29XDLXR7699X1ZG,2599.00,2027-02-10
order_ra7b8e1Cn0mY4q,INV/26-27/1104,,3850.00,2027-02-10
order_9TIPfTiC5SmuHR,INV/26-27/1105,,45000.00,2027-02-11
order_ZzAlwsHDXkbfvy,INV/26-27/1106,27MNBXQ0810T1ZU,6199.00,2027-02-14
order_pw14PeOcrB6l3h,INV/26-27/1107,,1650.00,2027-02-14
order_B3V5AJYSydhIpO,INV/26-27/1108,,10849.00,2027-02-15
order_1BeUxx1Ld4NNmD,INV/26-27/1109,33KVMXD1914H1Z7,400.00,2027-02-16
order_9wAfjhSysv3fM8,INV/26-27/1110,,7500.00,2027-02-16
order_M4Ii6h4AsfEV95,INV/26-27/1111,,5049.00,2027-02-16
order_U69CyWzymTmg5O,INV/26-27/1112,,14999.00,2027-02-16
order_Yg0E35qPMK1Cp0,INV/26-27/1113,,2647.00,2027-02-16
order_ZH9cFmDfvu62kr,INV/26-27/1114,,6899.00,2027-02-16
order_fczjX4gRuXmqJD,INV/26-27/1115,,6899.00,2027-02-16
order_y0jlPTtqY5tdlp,INV/26-27/1116,,16099.00,2027-02-16
order_Anm9vKWgyvOgkJ,INV/26-27/1117,,19400.00,2027-02-17
order_vbe7h3mtu4VU4M,INV/26-27/1118,,4200.00,2027-02-17
order_9c10kvqmc8E7VF,INV/26-27/1119,,7000.00,2027-02-18
order_eY1NTR9HrWPqLv,INV/26-27/1120,07TRXXP5092T1ZC,2697.00,2027-02-18
order_abjtaKQfcctxhP,INV/26-27/1121,,60149.00,2027-02-19
order_rd1nnok3ZKFvEo,INV/26-27/1122,,49099.00,2027-02-19
order_roLnVrcGPLhiee,INV/26-27/1123,,34649.00,2027-02-19
order_DRooniEM8JUDrX,INV/26-27/1124,,998.00,2027-02-20
order_Ljd9dthExM06zJ,INV/26-27/1125,33RYZXS3761P1ZC,2299.00,2027-02-21
order_MiDNwcqrqBhh7q,INV/26-27/1126,,998.00,2027-02-21
order_gdYZ70drhuIU6Q,INV/26-27/1127,,40049.00,2027-02-21
order_n6JPq7kUYfoEOn,INV/26-27/1128,,3550.00,2027-02-21
order_tK7vHzitIasYWZ,INV/26-27/1129,,3250.00,2027-02-21
order_xZLbHMFfoQ6QFp,INV/26-27/1130,,60049.00,2027-02-21
order_bGYYxBZXtJ4tUJ,INV/26-27/1131,,897.00,2027-02-22
order_fpBqcxuH3SfpOV,INV/26-27/1132,,2100.00,2027-02-22
order_vvPkIrYbJlibzN,INV/26-27/1133,,28049.00,2027-02-22
order_2UTM6Jb3V2Ooz7,INV/26-27/1134,,11250.00,2027-02-23
order_4667AlvC2k0VM5,INV/26-27/1135,,3349.00,2027-02-23
order_d5UMstTvHwlVJ2,INV/26-27/1136,27TFAXJ3905K1ZK,3349.00,2027-02-23
order_AYWNk08LGT0dF0,INV/26-27/1137,,1196.00,2027-02-24
order_Au0L4QCnQr640n,INV/26-27/1138,,4646.00,2027-02-24
order_B4HKkByrWNYgXm,INV/26-27/1139,,5550.00,2027-02-24
order_cxYH9yno4hAsGp,INV/26-27/1140,33OYPXZ6592M1ZD,3950.00,2027-02-24
order_u2Bl6p5ASowrkA,INV/26-27/1141,,11600.04,2027-02-24
order_UAD7jHj7CQqOWo,INV/26-27/1142,,6599.00,2027-02-25
order_JSfxdOQniAHH13,INV/26-27/1143,,2050.00,2027-02-26
order_U0KC63yd5LPOEl,INV/26-27/1144,,14099.00,2027-02-26
order_inKTu6XFHu9Eaz,INV/26-27/1145,,299.00,2027-02-26
order_zVPViYbVLuWDJ6,INV/26-27/1146,,61500.00,2027-02-26
order_MEEAtQCFRQdbX4,INV/26-27/1147,,3799.00,2027-02-27
order_bPOnBKwGLSBJUI,INV/26-27/1148,,40599.00,2027-02-27
order_mY7S7tgZd2Afo8,INV/26-27/1149,,57099.00,2027-02-27
order_Eprq7l5ZnU49Q7,INV/26-27/1150,,8699.00,2027-02-28
order_PLAvO25q4T4O5e,INV/26-27/1151,,1648.00,2027-02-28
order_xKwoKYHffsKeMJ,INV/26-27/1152,,1996.00,2027-02-28
order_h64hGQ6I1kisgP,INV/26-27/1153,,3946.00,2027-03-01
order_7kfZY5dtoJ5OQo,INV/26-27/1154,,2600.00,2027-03-02
order_XsKPaY67o3iQCD,INV/26-27/1155,,9400.00,2027-03-02
order_s2E9gAQsmZfFy5,INV/26-27/1156,,2548.00,2027-03-02
order_0EuMgwkFNaZ6Eg,INV/26-27/1157,,4750.00,2027-03-03
order_i64GLlQ6PRjKmd,INV/26-27/1158,,30099.00,2027-03-03
order_rPRs9Zmp2gLTbV,INV/26-27/1159,,6750.00,2027-03-04
order_3ikA2JxeMcELdB,INV/26-27/1160,,24549.00,2027-03-05
order_F0rcEr28uEQ3bZ,INV/26-27/1161,,9200.00,2027-03-05
order_iZO9lwqDsxbYxr,INV/26-27/1162,29PHBXU1996C1Z6,12399.00,2027-03-05
order_frXiOl71ZE2J7Y,INV/26-27/1163,,14649.00,2027-03-06
order_5oRErQhPvenrzN,INV/26-27/1164,,7799.00,2027-03-07
order_7kRdhZRVY5Rd0h,INV/26-27/1165,,1300.00,2027-03-07
order_BoB4tDzqXWG9c5,INV/26-27/1166,,13749.00,2027-03-07
order_Hf5OwCGTm8mmEi,INV/26-27/1167,,19000.00,2027-03-07
order_Vjg8AlxcNdDNXk,INV/26-27/1168,,898.00,2027-03-07
order_d3aTXjgxpA9Ds2,INV/26-27/1169,,17400.00,2027-03-07
order_j5cecrXRWJ2l4R,INV/26-27/1170,07NWYXE8818S1ZG,11049.00,2027-03-07
order_6dmsrxCTIqLTU3,INV/26-27/1171,07DDJXL8283P1Z4,17449.00,2027-03-08
order_X5ARNNFXRbb3wg,INV/26-27/1172,,12049.00,2027-03-08
order_YDWNLnWFuPvXNc,INV/26-27/1173,,10599.00,2027-03-08
order_ZSVIdfxNPdalfh,INV/26-27/1174,,11499.00,2027-03-08
order_pWWzq6sQbercBL,INV/26-27/1175,,20099.00,2027-03-08
order_5PNncu5G11jWrH,INV/26-27/1176,,3300.00,2027-03-09
order_G6f4bGfVSSelmV,INV/26-27/1177,,1046.00,2027-03-09
order_VDHFSiexeNSjQ1,INV/26-27/1178,,1850.00,2027-03-09
order_e6dIGAQqE2PjLs,INV/26-27/1179,,3249.00,2027-03-10
order_guUYrcw5OQMMxP,INV/26-27/1180,29XQTXD9814P1ZQ,15549.00,2027-03-10
order_hwPakorz7ukgn5,INV/26-27/1181,,6049.00,2027-03-10
order_mD9RyaDLBBsgSx,INV/26-27/1182,,17549.00,2027-03-10
order_ojxNoA4TJitovr,INV/26-27/1183,,6049.00,2027-03-10
order_yFLZNDJyauAPSr,INV/26-27/1184,33SOVXN9743V1ZI,13549.00,2027-03-10
order_zJUi6yLCWBk1j0,INV/26-27/1185,,7497.00,2027-03-10
order_Y6OENmI7ewMhf4,INV/26-27/1186,,9149.00,2027-03-11
order_1IsEJPLA3nFKko,INV/26-27/1187,,3599.00,2027-03-12
order_YllBaf2s7JYmDq,INV/26-27/1188,27CTWXQ0424Z1ZT,2098.00,2027-03-12
order_IiTeseLcI8cJ9K,INV/26-27/1189,,2598.00,2027-03-13
order_rTRZnlYDaeY5K3,INV/26-27/1190,29GXXXS4401M1ZZ,1849.00,2027-03-13
order_1wt1fxONPxUn54,INV/26-27/1191,,4500.00,2027-03-14
order_5TUYReRmjsnwzC,INV/26-27/1192,,14550.00,2027-03-14
order_BHA4Ne3TfgvBG1,INV/26-27/1193,,648.00,2027-03-14
order_AwJaewup1NrdHB,INV/26-27/1194,33SFHXQ9842O1ZQ,7249.00,2027-03-15
order_gUfbd0DoCVcgE3,INV/26-27/1195,,799.00,2027-03-15
order_OVpJ4Wwj9MAzV5,INV/26-27/1196,07LFJXX1060Q1Z1,8049.00,2027-03-16
order_Ouu8HYrXR7iEUh,INV/26-27/1197,,4046.00,2027-03-16
order_ay6NJSSRYX1xVm,INV/26-27/1198,,250.00,2027-03-16
order_Pkvq1WracFX95O,INV/26-27/1199,,16600.00,2027-03-17
order_gcV7emYjpVQUnk,INV/26-27/1200,,3649.00,2027-03-17
order_rLSzNQw9PtXpp5,INV/26-27/1201,33ZNVXF4284E1ZQ,4596.00,2027-03-17
order_wv2ukyKD8tZkKc,INV/26-27/1202,,598.00,2027-03-17
order_5J8wAUI68utWdk,INV/26-27/1203,,36149.00,2027-03-18
order_aC9fbbAet9j2ax,INV/26-27/1204,29ZUVXP1804D1Z9,6147.00,2027-03-18
order_mU4iqHQrcitrij,INV/26-27/1205,29GICXP4599M1ZQ,11400.00,2027-03-18
order_3QDxHT3duKraAp,INV/26-27/1206,29LKXXP0266O1ZC,2446.00,2027-03-19
order_AOEi4JvWbCU6DD,INV/26-27/1207,,4150.00,2027-03-19
order_PHiAA2WHAPgeNP,INV/26-27/1208,,61500.00,2027-03-19
order_PaeODlj23FAn7z,INV/26-27/1209,,15899.00,2027-03-19
order_nw98zHvpx5jKl4,INV/26-27/1210,,4150.00,2027-03-19
order_osZiCAKHfT59Lg,INV/26-27/1211,,7249.00,2027-03-19
order_rBXWQDCzsdGngf,INV/26-27/1212,,8900.00,2027-03-19
order_w0LyYCQErlAzge,INV/26-27/1213,,5599.00,2027-03-19
order_G8iyh5U7PCEWxQ,INV/26-27/1214,,5449.00,2027-03-20
order_4MRGqrRustei3c,INV/26-27/1215,,448.00,2027-03-21
order_LpI9FzL9fGhdkU,INV/26-27/1216,,18600.00,2027-03-21
order_dkWaMrzzsHt5Ea,INV/26-27/1217,,1147.00,2027-03-21
order_15x6qO6TVEjsw7,INV/26-27/1218,33JLWXN3686Q1Z8,28500.00,2027-03-22
order_5ad2CjDhrfzaTl,INV/26-27/1219,,46549.00,2027-03-22
order_mMUUXWmNe5VU5x,INV/26-27/1220,,9399.00,2027-03-22
order_psBGe01cNBPuPl,INV/26-27/1221,,3949.00,2027-03-22
order_u3ExIP6sEJWXSM,INV/26-27/1222,33OPCXD8940T1ZK,3850.00,2027-03-22
order_2uFJtkSU958xIE,INV/26-27/1223,,19000.00,2027-03-23
order_7yyheDqBqoYvVW,INV/26-27/1224,,8949.00,2027-03-23
order_KYggAw6JoDAdkG,INV/26-27/1225,,19699.00,2027-03-23
order_jC6eadeMpKXyzz,INV/26-27/1226,,946.00,2027-03-23
order_uMBNIhNymPlNNE,INV/26-27/1227,,9998.00,2027-03-23
order_6cbKFzjnGA2tT3,INV/26-27/1228,,4550.00,2027-03-24
order_T8SyEQ8bHyTNas,INV/26-27/1229,,4500.00,2027-03-24
order_WxoYe6o9tJw67w,INV/26-27/1230,07ZLLXK5750A1Z5,2000.00,2027-03-24
order_U1GtOa3mpSa8cV,INV/26-27/1231,07IHPXJ2981R1ZQ,10349.00,2027-03-25
order_5Dccz1dtoI3pUg,INV/26-27/1232,,8900.00,2027-03-26
order_eqo2ttddVoepen,INV/26-27/1233,,1295.00,2027-03-26
order_h7PY847kKtEkTL,INV/26-27/1234,27HUWXX7315N1ZR,9849.03,2027-03-26
order_kNJJS0VPkyaQwW,INV/26-27/1235,,9849.00,2027-03-26
order_7nJ6m4oQNkevnv,INV/26-27/1236,,24000.00,2027-03-27
order_9QO2BldLP8Cq9o,INV/26-27/1237,,6599.00,2027-03-27
order_FlP8mR3ZNC3VCG,INV/26-27/1238,,4400.00,2027-03-27
order_QcUa2b56397r8t,INV/26-27/1239,07WQOXR6150R1ZT,2099.00,2027-03-27
order_TIIP3AyO7ib9nZ,INV/26-27/1240,27ZRJXL0778X1ZF,16099.00,2027-03-27
order_yT46GUDIWTwP4O,INV/26-27/1241,,6599.00,2027-03-27
order_FfgLCJQHMq4vQx,INV/26-27/1242,,16099.00,2027-03-28
order_UT9UnEkBPYJCzY,INV/26-27/1243,,3850.00,2027-03-28
order_ZWdS35QcHXwgQH,INV/26-27/1244,,1149.00,2027-03-28
order_u9j992pwUY9rsG,INV/26-27/1245,,43149.00,2027-03-28
order_BwJpmqTmqM1OOb,INV/26-27/1246,,3550.00,2027-03-29
order_Cn5tApr4lKOuKf,INV/26-27/1247,,61500.00,2027-03-29
order_IcaVPdnZSIediZ,INV/26-27/1248,,8949.00,2027-03-29
order_f7TfzmBMVXyNuG,INV/26-27/1249,,61549.00,2027-03-29
order_uObvRoYalkfwAw,INV/26-27/1250,29KZQXA7078T1ZF,61500.00,2027-03-29
order_vRWLrNr35Zcc16,INV/26-27/1251,,96000.00,2027-03-29
order_65JVEOChBF4RnH,INV/26-27/1252,,76099.00,2027-03-30
order_6szqoXtIxzrTdW,INV/26-27/1253,,4199.00,2027-03-30
order_QxjX1JUhYG7NFP,INV/26-27/1254,,4250.00,2027-03-30
order_XAXhiE20bEIO7E,INV/26-27/1255,,11400.00,2027-03-30
order_DsjHOg8kv07ved,INV/26-27/1256,27YAVXH6958G1ZW,5549.00,2027-03-31
