order_id,invoice_no,gstin,amount,invoice_date
order_6OG7RWvG25hMwh,INV/26-27/1027,,11500.00,2027-01-10
order_vdl90jVdIKSCrG,INV/26-27/1028,,16200.00,2027-01-10
order_EUBUk37TOBsSKo,INV/26-27/1029,,3048.00,2027-01-11
order_JMnPbYXoQRgcXd,INV/26-27/1030,,10600.00,2027-01-11
order_OhWdq6Anb2FAqk,INV/26-27/1031,,4400.00,2027-01-11
order_p72iJ7QQAD9W9q,INV/26-27/1032,29DQIXK2403E1ZM,19699.00,2027-01-11
order_NDPVUCjKuqq1FB,INV/26-27/1033,,10350.00,2027-01-12
order_nXU3v6g4RD8yUG,INV/26-27/1034,,5850.00,2027-01-12
order_PO3BqXJWH9QPSd,INV/26-27/1035,,9146.00,2027-01-13
order_5Cz7DoSW1xoc3X,INV/26-27/1036,,2648.00,2027-01-16
order_lWrH4joy6FZeOW,INV/26-27/1037,,4147.00,2027-01-17
order_r8BOE86w0nDqEZ,INV/26-27/1038,,1345.00,2027-01-17
order_QDrXtdu2vPYgYw,INV/26-27/1039,,3349.00,2027-01-18
order_TAVjs5DgTxBjQR,INV/26-27/1040,,549.00,2027-01-18
order_msPgurkax4EZS1,INV/26-27/1041,,3047.00,2027-01-19
order_VFahfC4KbVnzoe,INV/26-27/1042,,500.00,2027-01-20
order_d6io7mgCCFefkT,INV/26-27/1043,,3048.00,2027-01-20
order_gS5DDVqIH714yB,INV/26-27/1044,,4650.00,2027-01-20
order_8JwKO6oPVXxK2X,INV/26-27/1045,,6249.00,2027-01-21
order_VQkp6OIiX7bjU5,INV/26-27/1046,27VWHXZ9397R1ZS,4649.00,2027-01-21
order_2gZ22DVNC7CwXQ,INV/26-27/1047,,1448.00,2027-01-22
order_AFEzkTZp26d19D,INV/26-27/1048,,948.00,2027-01-22
order_IiMb8rcRCcv7WO,INV/26-27/1049,,43500.00,2027-01-22
order_aI0RADRsRq4ku6,INV/26-27/1050,33HQBXL1576I1ZA,2099.00,2027-01-22
order_gzXqR8kYuvHVHC,INV/26-27/1051,,2998.00,2027-01-23
order_iVwXmjoYTWOZho,INV/26-27/1052,,3000.00,2027-01-23
order_yW3nnVm5JqrFV5,INV/26-27/1053,,1799.00,2027-01-23
order_4D0BXj8RtHwjQl,INV/26-27/1054,,18600.00,2027-01-24
order_8Skt4XG9h4Tz8V,INV/26-27/1055,,4499.00,2027-01-24
order_L4FCJSnqJuCmi9,INV/26-27/1056,,8900.00,2027-01-24
order_N3ocGDInnnB9O0,INV/26-27/1057,,5600.00,2027-01-24
order_rFNLRZzkcDngMO,INV/26-27/1058,,2200.00,2027-01-24
order_zivNBTjOZmSYAn,INV/26-27/1059,,4950.00,2027-01-24
order_3BK3KQCjJeAVNc,INV/26-27/1060,,4749.00,2027-01-25
order_cEzNyW0KhraKsl,INV/26-27/1061,,1048.00,2027-01-25
order_e0Iqp6se2pn0s3,INV/26-27/1062,,10749.00,2027-01-25
order_llOSz3HybR0x1A,INV/26-27/1063,27NMTXU7990V1ZA,9996.00,2027-01-25
order_p1XM8mnNOoLkzS,INV/26-27/1064,,8800.00,2027-01-26
order_Is0yApbYTn72l3,INV/26-27/1065,29HJQXG9214X1ZA,14500.00,2027-01-27
order_Zxd9xK1q470eDd,INV/26-27/1066,,3449.00,2027-01-27
order_vwKguwSWiUj3r0,INV/26-27/1067,,20549.00,2027-01-27
order_O8La2yB2Nw9ZjD,INV/26-27/1068,,4097.00,2027-01-28
order_ZWoqfLyRg8spsu,INV/26-27/1069,,2149.00,2027-01-28
order_lERMLEXGi5EMvS,INV/26-27/1070,,8399.00,2027-01-28
order_JNK8gdMffBzmGr,INV/26-27/1071,,8200.00,2027-01-29
order_Lxy9c66IPTKVHR,INV/26-27/1072,,1849.00,2027-01-29
order_ixL70NltvNHgkf,INV/26-27/1073,,3600.00,2027-01-29
order_lOceqwhFFMsC0A,INV/26-27/1074,,17899.00,2027-01-29
order_umZ3OmvGNWiKPY,INV/26-27/1075,,11549.00,2027-01-29
order_xYhHGgivRBJXfL,INV/26-27/1076,,66099.00,2027-01-29
order_z2aLOhMjZuiUmY,INV/26-27/1077,,5200.00,2027-01-29
order_J6rTUWuHtaPuZp,INV/26-27/1078,29UPKXX5244K1Z2,4095.00,2027-01-30
order_TdhIVBww2eN3Ga,INV/26-27/1079,,2749.00,2027-01-30
order_ipLPQkRb8voPhU,INV/26-27/1080,,3950.03,2027-01-30
order_mQqN21TpJV785V,INV/26-27/1081,,9749.00,2027-01-30
order_s5SCahKio67VrT,INV/26-27/1082,33ZLLXZ9723W1ZH,3150.00,2027-01-30
order_uePsgOS5VRtgMW,INV/26-27/1083,,1649.00,2027-01-30
order_xRRlfBNeAO0fAp,INV/26-27/1084,,78049.00,2027-01-30
order_Cw3FpTjuk0fga5,INV/26-27/1085,,20145.00,2027-01-31
order_U4M9KttzRCspSm,INV/26-27/1086,,5850.00,2027-01-31
order_YqsjlKmL1uzitt,INV/26-27/1087,,3499.00,2027-02-02
order_k0Tz1zSAcEuaUM,INV/26-27/1088,,23599.00,2027-02-02
order_oKpH5nLnEfQxv1,INV/26-27/1089,,6700.03,2027-02-04
order_rR1QXbEpgsy9cj,INV/26-27/1090,,69099.00,2027-02-04
order_WZHVOiJD5Q98mu,INV/26-27/1091,,6700.00,2027-02-05
order_6jbfuJQ5P0o0FF,INV/26-27/1092,,19000.00,2027-02-06
order_77m2DtVWpBzBgv,INV/26-27/1093,,4799.00,2027-02-06
order_AbwLMdoo3iaAOL,INV/26-27/1094,,4799.00,2027-02-06
order_ILdJPCsgnMAb80,INV/26-27/1095,,2299.00,2027-02-06
order_dhGh3JnQBFLgTk,INV/26-27/1096,,9299.00,2027-02-06
order_5WS5AXTDiEiNrc,INV/26-27/1097,29FBZXD7393Q1ZP,3946.00,2027-02-07
order_AoqIans5DdieLo,INV/26-27/1098,29EUZXB3632V1ZX,3897.00,2027-02-07
order_gGvzcaEtRNAKYK,INV/26-27/1099,,26149.00,2027-02-07
order_B46FZgt8DMdNB7,INV/26-27/1100,,1600.00,2027-02-08
order_KWxEHNGCpuuZzB,INV/26-27/1101,,16000.00,2027-02-08
order_LenjvgyGDzIUPn,INV/26-27/1102,33CKPXT8241I1Z5,9300.03,2027-02-08
order_VDTs0DcccKVedg,INV/26-27/1103,,3450.00,2027-02-08
order_8P3yQmiIFjhC1U,INV/26-27/1104,29QMYXP7476K1ZS,6349.00,2027-02-09
order_C0n4GcpJQDEiZk,INV/26-27/1105,,28000.00,2027-02-09
order_LGUMigdBH36Tu8,INV/26-27/1106,,7649.00,2027-02-09
order_NTXinyQA4WquvY,INV/26-27/1107,,6899.00,2027-02-09
order_WHfCD9crrDzrMG,INV/26-27/1108,33JRGXZ7552F1ZQ,3048.00,2027-02-09
order_XdTkP9qtWko0JW,INV/26-27/1109,,9300.00,2027-02-09
order_GY6uqLTP9hnIh3,INV/26-27/1110,,2900.00,2027-02-10
order_VPULJEq47AtHsN,INV/26-27/1111,,73500.00,2027-02-10
order_xRU7LXVt9FZPmh,INV/26-27/1112,,3998.00,2027-02-10
order_6TlwznezWf5GYB,INV/26-27/1113,,9200.00,2027-02-11
order_Y2rCtzmlflMwoG,INV/26-27/1114,,90149.00,2027-02-11
order_czyzBvQKyYaUuK,INV/26-27/1115,,11000.00,2027-02-11
order_hrQfJ0j9ZwZwER,INV/26-27/1116,27YOQXD0322V1ZB,10499.00,2027-02-12
order_lYsrJa2Otb70gL,INV/26-27/1117,,13949.00,2027-02-12
order_tM3H2OkxuMfIbN,INV/26-27/1118,27UTIXT8801G1ZC,3450.00,2027-02-12
order_BXthMdbaj9eQSi,INV/26-27/1119,,4599.03,2027-02-13
order_HFT0pNRlLMtnHd,INV/26-27/1120,29QXJXC2135E1ZX,1048.00,2027-02-13
order_TO5eEkNkDkdUlk,INV/26-27/1121,,1598.00,2027-02-13
order_oZUWC5Wr5o5wXm,INV/26-27/1122,,4599.00,2027-02-13
order_CzZCzimmv4rYPb,INV/26-27/1123,,3897.00,2027-02-14
order_E9nN4s7d7582uF,INV/26-27/1124,,13400.00,2027-02-14
order_c8fO6lmXJJhiQp,INV/26-27/1125,,5998.00,2027-02-14
order_vup3j4ZjoU05Es,INV/26-27/1126,29MJOXO5714T1ZA,399.00,2027-02-14
order_LTtqoUmn4j6LQe,INV/26-27/1127,,2299.00,2027-02-15
order_mf53ehT3vjMF3N,INV/26-27/1128,33QUGXQ1231B1ZE,5849.00,2027-02-15
order_MhQgu2GNpp9Eca,INV/26-27/1129,,1648.00,2027-02-16
order_SKVUu9qK4HfkTc,INV/26-27/1130,,11850.00,2027-02-16
order_ZZbZtIdO3XAwBO,INV/26-27/1131,27JWNXS5757J1ZX,8399.00,2027-02-16
order_tGecJwyMdT3Aux,INV/26-27/1132,,11549.00,2027-02-16
order_K3JbfJcFhbpjB4,INV/26-27/1133,27SEBXV4501Y1ZO,1900.00,2027-02-17
order_MlFiKRuVf3OOBO,INV/26-27/1134,,1648.00,2027-02-17
order_9wkNBTZW5B0yXB,INV/26-27/1135,,10950.00,2027-02-18
order_MBYrbjs5di26bc,INV/26-27/1136,,100000.00,2027-02-19
order_OB5Oiq8ySsN6rs,INV/26-27/1137,,13449.00,2027-02-19
order_QHX3rTnDyHlqXo,INV/26-27/1138,,5549.00,2027-02-19
order_dm3BKZAFB31KM8,INV/26-27/1139,,31099.00,2027-02-19
order_CdOk8Ad4bg4L9V,INV/26-27/1140,,2145.00,2027-02-20
order_XzbSFFRTl2duLm,INV/26-27/1141,29VVHXI2871F1ZF,2499.00,2027-02-20
order_rA4z1PApKlW2TD,INV/26-27/1142,29LRNXM6489R1ZK,1047.00,2027-02-20
order_0eQJBzLnYEkW6h,INV/26-27/1143,27WEHXY4023N1ZW,16849.00,2027-02-21
order_Bo6RfbU20sTXQ5,INV/26-27/1144,,700.00,2027-02-21
order_IuPzpPxypkZWcG,INV/26-27/1145,,4147.00,2027-02-21
order_XyykI5erIXROqT,INV/26-27/1146,,2145.00,2027-02-21
order_ZBvsul00zcrfG3,INV/26-27/1147,,1299.00,2027-02-21
order_ZEbLjQ1lxwDvBT,INV/26-27/1148,,16849.00,2027-02-21
order_eKRNsauy2Voss9,INV/26-27/1149,,3998.00,2027-02-21
order_2zrWgGjDcT1BrE,INV/26-27/1150,,699.00,2027-02-22
order_kOMyb3YT0jQlCb,INV/26-27/1151,33LGOXQ6176H1Z6,90049.00,2027-02-22
order_bWdMiyEaMAWdbN,INV/26-27/1152,,17499.00,2027-02-23
order_y2YAGM4PcsdbSL,INV/26-27/1153,,448.00,2027-02-23
order_zccMlWG5CverW0,INV/26-27/1154,,17499.00,2027-02-23
order_IMh4YPe8q5GS88,INV/26-27/1155,,46049.00,2027-02-25
order_tf6HuydINkrKdv,INV/26-27/1156,,2950.00,2027-02-25
order_VmEtCvta5avQXq,INV/26-27/1157,,6000.00,2027-02-26
order_XWMQLzvXzqrt5r,INV/26-27/1158,,41149.00,2027-02-26
order_9yHOPCw655UR8l,INV/26-27/1159,,2799.00,2027-02-27
order_l9TGYPxT1ApEe1,INV/26-27/1160,,38099.00,2027-02-27
order_s5JdMulVdwc5HO,INV/26-27/1161,,10045.00,2027-02-28
order_fWCRiLPLtnuoYU,INV/26-27/1162,,350.00,2027-03-01
order_mE8vpSdCIdPsAO,INV/26-27/1163,,2900.00,2027-03-01
order_8qf5ONFudVZAJd,INV/26-27/1164,,11000.00,2027-03-02
order_CPsbKYLrjXPVEp,INV/26-27/1165,,5400.00,2027-03-02
order_HaQVpxsKoTjBoj,INV/26-27/1166,,1747.00,2027-03-02
order_M1e1DN87TX7iLm,INV/26-27/1167,,5799.00,2027-03-02
order_O0klANPbzNcgjl,INV/26-27/1168,07QKCXZ0117Z1ZC,8095.00,2027-03-02
order_opCo4JsaqJqyWO,INV/26-27/1169,,11000.00,2027-03-02
order_xVBD9h2os1bMg4,INV/26-27/1170,,4000.00,2027-03-02
order_FfpA5qssWnN0Jz,INV/26-27/1171,,8500.00,2027-03-03
order_holXYo4BxiQDYa,INV/26-27/1172,,11849.00,2027-03-03
order_qXTmIs4IzGHuhY,INV/26-27/1173,07ZIJXF9807J1ZT,22149.00,2027-03-03
order_rDmzmOeRR5i7xZ,INV/26-27/1174,,12299.00,2027-03-03
order_4lzRLD8pLVh9UZ,INV/26-27/1175,,8499.00,2027-03-04
order_kxmH32AD8wSfGN,INV/26-27/1176,33GEDXT7725C1Z0,2050.00,2027-03-04
order_yINzuEXovwhiAh,INV/26-27/1177,,2149.00,2027-03-04
order_Gn3FPNGDucCp6Z,INV/26-27/1178,07YINXP3537J1ZP,25599.00,2027-03-05
order_VQp6oAl2nulZYD,INV/26-27/1179,,4650.00,2027-03-05
order_i8s8W0t1WgqHed,INV/26-27/1180,,6047.00,2027-03-05
order_Fm1Jd4pQb6jqt3,INV/26-27/1181,,76149.00,2027-03-06
order_G3GZ58PcqdiOWM,INV/26-27/1182,,25649.00,2027-03-06
order_e2xMbj1hC3WCet,INV/26-27/1183,33YNLXI4803L1ZU,96000.00,2027-03-06
order_1WvYsuj2zq9KXL,INV/26-27/1184,,11649.00,2027-03-07
order_4mU1agS14qMrfD,INV/26-27/1185,,11649.00,2027-03-07
order_M20nr8HpAtjGYj,INV/26-27/1186,27PSNXY9560H1ZX,49599.00,2027-03-07
order_Qnk8LrOI8As2TK,INV/26-27/1187,,17099.00,2027-03-07
order_SqWduhwc4DNXH8,INV/26-27/1188,,1250.00,2027-03-07
order_WBKoXCcPtXzi5Z,INV/26-27/1189,,2600.00,2027-03-07
order_fL21fICWte78ac,INV/26-27/1190,,58000.00,2027-03-07
order_r5vNMz1DVZQAT7,INV/26-27/1191,,2399.00,2027-03-07
order_twYxupnMeznbUq,INV/26-27/1192,29XPWXE5967I1ZW,5699.00,2027-03-07
order_YAi2MflrOiFw3y,INV/26-27/1193,,11399.00,2027-03-08
order_dr3BHoUbXyih6G,INV/26-27/1194,29DUXXB9915G1ZH,9249.00,2027-03-08
order_sO0YoIlocSGg8t,INV/26-27/1195,29FQMXS2057B1Z4,3147.00,2027-03-08
order_SV2ghKY3XdxCYO,INV/26-27/1196,,62049.00,2027-03-09
order_Vhhtds0r7Lzi3i,INV/26-27/1197,27CQRXN8669Y1ZE,6700.00,2027-03-09
order_7CC9gOtHUf7rzm,INV/26-27/1198,,16000.00,2027-03-10
order_XiG6ZwB1R84BjL,INV/26-27/1199,,2000.00,2027-03-10
order_m6A1iqZu4x7Jtn,INV/26-27/1200,,16000.00,2027-03-10
order_nJ6dgUCHiUToiq,INV/26-27/1201,33XLYXN7236U1ZQ,61549.00,2027-03-10
order_wUcODCr3mse6PL,INV/26-27/1202,,16899.00,2027-03-10
order_ntmZ9X9w1i3tJ0,INV/26-27/1203,,2550.00,2027-03-12
order_9GVpDD3W42YXLB,INV/26-27/1204,,8700.00,2027-03-13
order_iI7irJOYfNZvFj,INV/26-27/1205,,8799.00,2027-03-13
order_mAgBeIf7wxJyGx,INV/26-27/1206,,8799.00,2027-03-13
order_wQrU8hpykryt8J,INV/26-27/1207,,9200.00,2027-03-13
order_Jzh7ilyF9lMICi,INV/26-27/1208,,3048.00,2027-03-15
order_wXHQupXWD01O0p,INV/26-27/1209,,3199.00,2027-03-15
order_zTsoKdMdUpgjfX,INV/26-27/1210,,19349.00,2027-03-17
order_1SoScf0wouKAdS,INV/26-27/1211,,7000.00,2027-03-18
order_PKfdDVyAwF7M2R,INV/26-27/1212,,15649.00,2027-03-18
order_VJHY4J9mbzYJvK,INV/26-27/1213,,7000.00,2027-03-18
order_Xa9qoJE7CpS3f1,INV/26-27/1214,07TDUXO6162N1ZO,14999.00,2027-03-18
order_ckoNRjj1jOLHT9,INV/26-27/1215,,7000.00,2027-03-18
order_0CLZRaI5ECW5pi,INV/26-27/1216,,47049.00,2027-03-19
order_xWLL5W4k5FqPe0,INV/26-27/1217,,5749.00,2027-03-19
order_1NmobLWusdblcc,INV/26-27/1218,33SYFXX4737Y1Z6,7849.00,2027-03-20
order_87Ep3NBE6SB26l,INV/26-27/1219,33JQJXK7269B1Z6,11500.00,2027-03-20
order_ALyylLi1O7WuHv,INV/26-27/1220,,1950.00,2027-03-20
order_DgmzU3a92QxefK,INV/26-27/1221,07QWJXU9970A1Z6,1949.00,2027-03-20
order_X0M61YgDRP64zg,INV/26-27/1222,,10449.00,2027-03-20
order_amEFXteZn4yzoz,INV/26-27/1223,,4649.00,2027-03-20
order_drc74syMTWRWWD,INV/26-27/1224,,25649.00,2027-03-20
order_4g68A7Sj6W1AdC,INV/26-27/1225,,2145.00,2027-03-21
order_H8W6OS27Pua5sz,INV/26-27/1226,07QGNXM9352O1ZM,14099.00,2027-03-21
order_lPDaeA42zB6LpV,INV/26-27/1227,,6849.00,2027-03-21
order_5G3Z1SEGOzXwQ5,INV/26-27/1228,,15849.00,2027-03-22
order_g8i8zRyef63Bu1,INV/26-27/1229,,56149.00,2027-03-22
order_yCqrYKlAHuaHyN,INV/26-27/1230,27MLSXI1443D1ZF,18599.00,2027-03-22
order_KKGqWiGdTVDqOi,INV/26-27/1231,,10799.00,2027-03-23
order_gM45iM7XD1TBUD,INV/26-27/1232,,9549.00,2027-03-23
order_j2XY37w66zGfKP,INV/26-27/1233,,3048.00,2027-03-23
order_p4lgi0znQ1LMGz,INV/26-27/1234,,10799.00,2027-03-23
order_h46mj3gk77MtjL,INV/26-27/1235,,5147.00,2027-03-24
order_kkOAbneL0hLL6q,INV/26-27/1236,,1048.00,2027-03-24
order_lnNSMbhzKPBvEL,INV/26-27/1237,,36049.00,2027-03-24
order_CvMEvlc0kZHlwx,INV/26-27/1238,,66049.00,2027-03-25
order_E5dax282R8djIE,INV/26-27/1239,,2250.00,2027-03-25
order_HHqKw2qCNBAyFr,INV/26-27/1240,,8100.00,2027-03-25
order_VvEbQVpt4iJzw3,INV/26-27/1241,,11049.00,2027-03-25
order_dfa5XIgayT8B1L,INV/26-27/1242,,6499.00,2027-03-25
order_icFlFx3QExNhkB,INV/26-27/1243,,15800.00,2027-03-26
order_MZhkFwTTa3Audp,INV/26-27/1244,27OAIXV7151M1Z5,3048.00,2027-03-27
order_OOhNJn2qvLbbGv,INV/26-27/1245,,17899.00,2027-03-27
order_3gy10r25XEQ5BL,INV/26-27/1246,,10047.00,2027-03-29
order_HPCmpfqeQZ7Cou,INV/26-27/1247,,1299.00,2027-03-29
order_VrLErXC23pKk2z,INV/26-27/1248,29FCHXS2403S1ZD,92149.00,2027-03-29
order_oru77Kj6WAE3by,INV/26-27/1249,,450.00,2027-03-29
order_x0GwWXSlC5NCfx,INV/26-27/1250,,11550.00,2027-03-29
order_ZV7M52M7lT8lis,INV/26-27/1251,,3999.00,2027-03-30
order_c8qyT3JdfIodqO,INV/26-27/1252,,11550.00,2027-03-30
order_ZUzQ6DwL97PGCH,INV/26-27/1253,,22500.00,2027-03-31
order_rZZsIJABc4aK0Q,INV/26-27/1254,,13049.00,2027-03-31
order_uChmCepQtG50YN,INV/26-27/1255,33KHAXD1822R1ZS,19800.00,2027-03-31
