order_id,invoice_no,gstin,amount,invoice_date
order_rQwErTQSSfGumy,INV/26-27/1049,,90000.00,2027-03-25
order_5lTF54iq2gQ81s,INV/26-27/1050,,3750.00,2027-03-26
order_ZRYbSViS2yQsKS,INV/26-27/1051,,18699.00,2027-03-31
order_AHqAHPuQ2ipgIB,INV/26-27/1052,,1399.00,2027-04-01
order_7IAHGkpMXOq6Jn,INV/26-27/1053,,4050.00,2027-04-02
order_VuXFo1DFPQbkwm,INV/26-27/1054,,24599.00,2027-04-02
order_pIAL7gTyOh8BaP,INV/26-27/1055,,4050.00,2027-04-02
order_2YdVqrWvKv6mQj,INV/26-27/1056,,6199.00,2027-04-03
order_Jp3w2lxtozet3W,INV/26-27/1057,,949.00,2027-04-04
order_WkOjX6qFvvLVZK,INV/26-27/1058,,37549.00,2027-04-04
order_W6kTpJBBJn2mKC,INV/26-27/1059,,10200.00,2027-04-06
order_fVAASmi3ps5PVY,INV/26-27/1060,,4300.00,2027-04-06
order_0llKI6NRUHAUkJ,INV/26-27/1061,,12749.00,2027-04-07
order_EYd61V3sSakTRx,INV/26-27/1062,,63099.00,2027-04-08
order_1EIvrSoBntyS6j,INV/26-27/1063,,8499.00,2027-04-10
order_KGGpBvGqNQyHFP,INV/26-27/1064,,14399.00,2027-04-12
order_neXJXvovselPXj,INV/26-27/1065,,1300.00,2027-04-12
order_1WlpKLTDjogkKz,INV/26-27/1066,,14899.00,2027-04-14
order_O70EucfgF8y9R4,INV/26-27/1067,29EEWXE6841I1ZB,15081.26,2027-04-14
order_7Jj7tiE1JH7qJr,INV/26-27/1068,,11199.00,2027-04-15
order_yklJVIZQ0JtAbq,INV/26-27/1069,,14100.00,2027-04-17
order_4HoZbiiBK1qSwQ,INV/26-27/1070,29STOXA9376V1ZC,3449.00,2027-04-18
order_fFOPo4a09eFG7n,INV/26-27/1071,,16549.00,2027-04-18
order_hxcdD2npMFxEGO,INV/26-27/1072,29KOUXJ3036E1Z1,13749.00,2027-04-19
order_yR7PFoiwaZ0z01,INV/26-27/1073,,449.00,2027-04-21
order_94IpFuk1GEZHEg,INV/26-27/1074,,2749.00,2027-04-22
order_CpWPIB1mXhThfY,INV/26-27/1075,,10199.00,2027-04-22
order_juaqmMrEn113QP,INV/26-27/1076,,12199.00,2027-04-22
order_lIFB29aZbdd0T5,INV/26-27/1077,27VALXO9654O1ZM,10145.00,2027-04-22
order_8tUWc2LdotELOu,INV/26-27/1078,29CFUXP3560Z1ZA,10200.00,2027-04-24
order_MpxOg25QNNBnDt,INV/26-27/1079,29KMHXU6065W1ZV,52500.00,2027-04-25
order_o884HwYoDYeLfF,INV/26-27/1080,,5400.00,2027-04-25
order_Qj1nv9ypgOBzad,INV/26-27/1081,,1700.00,2027-04-26
order_AogcMqvQMcoXAC,INV/26-27/1082,,82049.00,2027-04-28
order_0U1TLQp5sZ61Vq,INV/26-27/1083,,9200.00,2027-05-01
order_3W0jIOcbbevxe3,INV/26-27/1084,,4399.00,2027-05-04
order_6TSEx7PlyjhPDq,INV/26-27/1085,,49500.00,2027-05-04
order_fnHbe4VmFujUnh,INV/26-27/1086,07IAFXF5662I1Z0,5949.00,2027-05-09
order_xzGxCHqX8zNX6M,INV/26-27/1087,,9599.00,2027-05-09
order_TW7arGagmZ497D,INV/26-27/1088,07QFZXN2160G1Z8,9146.00,2027-05-10
order_Ws2FFN5Z584YTT,INV/26-27/1089,,52000.00,2027-05-10
order_OGr57pmDrOmxVI,INV/26-27/1090,07VIDXA4395J1Z7,7646.00,2027-05-11
order_UPojxsPKCEeGCc,INV/26-27/1091,,949.00,2027-05-12
order_UlP6I1uAoBzqoV,INV/26-27/1092,,11800.00,2027-05-14
order_lRpuIzjdN53IN4,INV/26-27/1093,,58000.00,2027-05-15
order_d2Ke5pecdGXWTG,INV/26-27/1094,,8000.00,2027-05-16
order_o2Ru5u5Z5UU38A,INV/26-27/1095,,2949.00,2027-05-16
order_CVDm74IsjfVbTZ,INV/26-27/1096,,100049.00,2027-05-17
order_git3B13eJCpLXI,INV/26-27/1097,,4150.00,2027-05-17
order_pEkeI8enIPmp1T,INV/26-27/1098,,6349.00,2027-05-17
order_chvjLC8OtgXLuC,INV/26-27/1099,,96049.00,2027-05-18
order_yuysApfFvBu8rv,INV/26-27/1100,,4199.00,2027-05-21
order_ZNZmaPPYN4WNTd,INV/26-27/1101,,28149.00,2027-05-22
order_0AlkX2F25ZqUD6,INV/26-27/1102,27RXZXN8314D1Z2,450.00,2027-05-23
order_FoMGTW4K9C23Pj,INV/26-27/1103,27KWEXH6923B1Z3,996.00,2027-05-23
order_sJKENVv0smQGrs,INV/26-27/1104,,28549.00,2027-05-23
order_DLa8PdfZ0muQBE,INV/26-27/1105,,9996.00,2027-05-25
order_lkxgamP3v2PSLx,INV/26-27/1106,,5449.00,2027-05-26
order_EafX1B2DacKG39,INV/26-27/1107,33YZVXA7872G1ZW,11200.00,2027-05-28
order_Hu3dgtbeT7Bf7b,INV/26-27/1108,,3499.00,2027-05-29
order_RV84uITOTz9wXr,INV/26-27/1109,,3549.00,2027-05-29
order_49ih2fxFyDJDFH,INV/26-27/1110,,8849.00,2027-05-31
order_JjRSWMXFpYEWHC,INV/26-27/1111,,4449.00,2027-05-31
order_c7pi2guieJ828n,INV/26-27/1112,,8849.00,2027-05-31
order_FAFO9CSmOfAIeE,INV/26-27/1113,,2249.00,2027-06-01
order_c0Ny92PVrQ4ZIn,INV/26-27/1114,,4045.00,2027-06-01
order_suVCUPf3i1rir8,INV/26-27/1115,,2249.00,2027-06-01
order_Ujk3lYZliBZYLM,INV/26-27/1116,,10147.00,2027-06-03
order_zAk6FINzfSqTTi,INV/26-27/1117,,8899.00,2027-06-04
order_V8ofrZturgfvIq,INV/26-27/1118,,4250.00,2027-06-05
order_GgNFeRZjNcq2tF,INV/26-27/1119,27EQTXN1178Q1Z8,31149.00,2027-06-06
order_Owr9rGifOvZzgM,INV/26-27/1120,33BTPXE9882Y1ZQ,22599.00,2027-06-06
order_dtEgEdZmzBoqiV,INV/26-27/1121,,22599.00,2027-06-06
order_i3KlqnPE0Ogsw7,INV/26-27/1122,,22599.00,2027-06-06
order_2MJe9lAaqX57D2,INV/26-27/1123,,4999.00,2027-06-13
order_VcZ7VhQHvld4iV,INV/26-27/1124,,7500.00,2027-06-13
order_i2tsHfUvIi7KO5,INV/26-27/1125,,24549.00,2027-06-13
order_dJ3u1vVmo0igWh,INV/26-27/1126,29PYIXA5138S1ZX,40049.00,2027-06-15
order_8Zy4GkRZLCBoxn,INV/26-27/1127,,3400.00,2027-06-18
order_CXdSF9204JMY3U,INV/26-27/1128,,11849.00,2027-06-22
order_ceMW8jr3sNoUf2,INV/26-27/1129,,3750.00,2027-06-23
order_9rwQLranocMlWH,INV/26-27/1130,,18899.00,2027-06-27
order_Wt3op69UxEfKRo,INV/26-27/1131,29UFTXN0352C1ZE,20000.00,2027-06-28
order_zCAoVO4rab3a6E,INV/26-27/1132,,6800.00,2027-06-29
order_RDhelM8Xjd57yq,INV/26-27/1133,,4650.00,2027-06-30
order_BPaNMvAIegvjdw,INV/26-27/1134,,48049.00,2027-07-03
order_x4ySyECINHAY6d,INV/26-27/1135,27PYXXE0367Y1Z9,4100.00,2027-07-04
order_CmF44jFE29DTF3,INV/26-27/1136,33RAXXP7559I1ZW,11649.00,2027-07-07
order_JRaQmdGB1CtmcF,INV/26-27/1137,,15499.00,2027-07-07
order_zP1fu8s9dEWrzt,INV/26-27/1138,,11649.00,2027-07-07
order_7BFQvkvVszG4Uq,INV/26-27/1139,,35049.00,2027-07-08
order_4FGbOdm1OTCGgU,INV/26-27/1140,,36000.00,2027-07-12
order_c25dherLv1Eogu,INV/26-27/1141,,9999.00,2027-07-12
order_WAGyKrEodyEZs6,INV/26-27/1142,,3150.00,2027-07-14
order_zfyKFz7cCr58a8,INV/26-27/1143,,9146.00,2027-07-19
order_8gwM1w7W6qbUBQ,INV/26-27/1144,,1700.00,2027-07-21
order_mQICCvbO3IaeYq,INV/26-27/1145,,8500.00,2027-07-21
order_YaiyR7YvJRfw8B,INV/26-27/1146,07HSQXP4862Q1ZZ,25599.00,2027-07-22
order_QBsF0pGd4gagCt,INV/26-27/1147,,17649.00,2027-07-23
order_aUmjlwDWMSWHAf,INV/26-27/1148,,44149.00,2027-07-23
order_HKNRX12sfn87LD,INV/26-27/1149,,28549.00,2027-07-26
order_mEbq1bZxWzuNQ8,INV/26-27/1150,,8999.00,2027-07-27
order_VCGbZm5cgkn7pg,INV/26-27/1151,,6150.00,2027-07-29
order_p7cKVqdbDHAf1k,INV/26-27/1152,,9199.00,2027-07-30
order_MIlhVtAUy9PmSN,INV/26-27/1153,,8549.00,2027-08-05
order_udLTK5g7KqnhSG,INV/26-27/1154,,1245.00,2027-08-05
order_DgYxxI975uBuEK,INV/26-27/1155,,948.00,2027-08-12
order_m8QjIl6wilJiwH,INV/26-27/1156,,18400.00,2027-08-13
order_FnlcMCCTGOVS3A,INV/26-27/1157,,4596.00,2027-08-14
order_JZV7SFSt3u3WPl,INV/26-27/1158,33CQDXP3164L1Z7,18649.00,2027-08-15
order_eTLCqbXfbg4xl5,INV/26-27/1159,07SPFXL5992H1ZJ,10649.00,2027-08-15
order_Sn2QgRxVFjN8nh,INV/26-27/1160,,1049.00,2027-08-20
order_lYjhAPPzFqprJy,INV/26-27/1161,,2100.00,2027-08-20
order_UN8oayWWIo9lE4,INV/26-27/1162,,550.00,2027-08-24
order_7PMXi24ea03hF1,INV/26-27/1163,,24549.00,2027-08-26
order_xthPS1O5m2Th63,INV/26-27/1164,,8199.00,2027-08-28
order_KGFxFNMITiLkI3,INV/26-27/1165,,4497.00,2027-08-30
order_FWJu2drN0cA7cj,INV/26-27/1166,33VNOXN2740K1ZR,15349.03,2027-09-01
order_mLRRfsm7UhNeYD,INV/26-27/1167,,15349.00,2027-09-01
order_VijVYyhmxC1mJY,INV/26-27/1168,,1650.00,2027-09-03
order_N3yMqfeVbrkoZh,INV/26-27/1169,,22149.00,2027-09-09
order_mAxy2yYbgyUu27,INV/26-27/1170,,8899.00,2027-09-11
order_bWeT9B7qd9Jpfn,INV/26-27/1171,,1749.00,2027-09-14
order_Pc2Za50sm3faAg,INV/26-27/1172,,1049.00,2027-09-18
order_uc1iFdjdaqm6qS,INV/26-27/1173,,17299.00,2027-09-18
order_3ddVlqR7uJLwnZ,INV/26-27/1174,,5400.00,2027-09-20
order_98JMOg6PB8dlK4,INV/26-27/1175,,5400.00,2027-09-20
order_ugBkJuy0X36kLi,INV/26-27/1176,,9499.00,2027-09-21
order_xn3DiwY6CBVAhn,INV/26-27/1177,,42049.00,2027-09-21
order_j4oMQPilz5DPND,INV/26-27/1178,,7249.00,2027-09-22
order_K0exT9GAYfp5YY,INV/26-27/1179,,37149.00,2027-09-24
order_lXhuNuI46uzfq2,INV/26-27/1180,,7799.00,2027-09-25
order_7IBZ1yA1Z1ASHe,INV/26-27/1181,,14400.00,2027-10-01
order_jVQabWeJO4XSet,INV/26-27/1182,,10400.00,2027-10-01
order_fUd504QYP5lnqa,INV/26-27/1183,33SXTXO8807H1ZZ,46000.00,2027-10-02
order_suy5uOyCO42VlD,INV/26-27/1184,,13000.00,2027-10-02
order_1Km4kANJW9yXXM,INV/26-27/1185,,1097.00,2027-10-03
order_2gf15SOze3PJSf,INV/26-27/1186,29YSCXD7564N1Z3,5097.00,2027-10-09
order_SLbSXISPGm7J1x,INV/26-27/1187,29OUBXY2900X1ZR,3099.00,2027-10-14
order_JAbgsmJDZgwXFk,INV/26-27/1188,,1546.00,2027-10-15
order_g2VuR8EJjD8HrK,INV/26-27/1189,29ZPLXK1368G1ZH,5599.00,2027-10-15
order_GH7hMECAqNqCzT,INV/26-27/1190,,10199.00,2027-10-19
order_Ema5BpLH6fyS1r,INV/26-27/1191,,3399.00,2027-10-20
order_qLW4hcf5DI1AN4,INV/26-27/1192,,7996.00,2027-10-20
order_QmVvKzwjqoD7Zb,INV/26-27/1193,,5749.00,2027-10-22
order_VfYF6TtfW7C1KE,INV/26-27/1194,,6600.00,2027-10-23
order_j4fmrWhNnJgkOm,INV/26-27/1195,07DCAXE4037A1ZX,2496.00,2027-10-23
order_u364KnkKR8Qa9n,INV/26-27/1196,,9996.00,2027-10-23
order_wOBwjCgcVtqiAj,INV/26-27/1197,07EMCXR3745M1Z2,9996.02,2027-10-23
order_0yZvISPOE1KBxu,INV/26-27/1198,,20145.00,2027-10-24
order_7D93MNiKJ0Qugh,INV/26-27/1199,,8250.00,2027-10-24
order_GdMs9N29HaHDWl,INV/26-27/1200,,12600.00,2027-10-25
order_kpsQQu5Vy7qKwo,INV/26-27/1201,,4147.00,2027-10-26
order_o5MiMiQm8XsIe7,INV/26-27/1202,,22099.00,2027-10-27
order_SOeIF2XCcQNKIo,INV/26-27/1203,33AHDXX7835W1ZO,63149.00,2027-10-28
order_tmtiiI0pxNRWBQ,INV/26-27/1204,,10000.00,2027-10-29
order_i8xXUMxk8Mpqt7,INV/26-27/1205,,3699.00,2027-11-01
order_BVG20jNHj1BBKR,INV/26-27/1206,,3800.00,2027-11-02
order_HKO1F1JZ1ZUYhd,INV/26-27/1207,,40049.00,2027-11-02
order_Ta9xKstjXYi5OW,INV/26-27/1208,,6549.00,2027-11-02
order_blZDSoOjeLWs17,INV/26-27/1209,,11399.00,2027-11-02
order_D4vmtibscJ8X45,INV/26-27/1210,,86099.00,2027-11-03
order_TJ6Kp6ha0z9YAJ,INV/26-27/1211,,6849.00,2027-11-04
order_fxd1FN7PKnTBkE,INV/26-27/1212,,1196.00,2027-11-04
order_W5Aqdbji7Le6iO,INV/26-27/1213,,5250.00,2027-11-06
order_pUY4cAK8oShQDg,INV/26-27/1214,,18500.00,2027-11-06
order_QniH4oCA6E5aex,INV/26-27/1215,,10699.00,2027-11-12
order_R27H1niClz1Okn,INV/26-27/1216,,92049.00,2027-11-13
order_k7iI7KdfQvFOUB,INV/26-27/1217,,747.00,2027-11-16
order_VDyPMtvUEVn3Fy,INV/26-27/1218,07BWFXA5294L1ZT,9199.00,2027-11-19
order_bfYKgLXpfeB4Jj,INV/26-27/1219,,12900.00,2027-11-19
order_5MI1ZYXmnFuLR5,INV/26-27/1220,,1747.00,2027-11-20
order_Rd971YPht3oT2l,INV/26-27/1221,,28099.00,2027-11-20
order_lnVoCDSSXQwxqV,INV/26-27/1222,07OLWXB8875Z1ZJ,10949.00,2027-11-20
order_t07L7DoYeAWQtC,INV/26-27/1223,33BMSXS7523B1ZG,1747.00,2027-11-20
order_LqUXVUkjW4l4w1,INV/26-27/1224,,6125.09,2027-11-21
order_h8TrXms24ojvTD,INV/26-27/1225,07TPLXX6401G1ZO,6200.00,2027-11-21
order_9ajYdehs7DQTJP,INV/26-27/1226,,3550.00,2027-11-24
order_tSQMU5goGKaGz2,INV/26-27/1227,,1148.00,2027-11-26
order_Fpajtp8mO9cZDb,INV/26-27/1228,,949.00,2027-11-30
order_IY6DxSQYmAYnJv,INV/26-27/1229,33CQDXJ4339O1Z4,949.00,2027-11-30
order_VffWl2ZmGJTMHq,INV/26-27/1230,,949.00,2027-11-30
order_rmCrMtttokvw7r,INV/26-27/1231,,3299.00,2027-11-30
order_WHyayEfcsHdNYf,INV/26-27/1232,,1596.00,2027-12-01
order_VXCmGMJHh3uCBG,INV/26-27/1233,,80149.00,2027-12-02
order_lkXW74A9fUUHKS,INV/26-27/1234,,9146.00,2027-12-02
order_3EI93CXDX7NLLA,INV/26-27/1235,,9400.00,2027-12-03
order_tCdtWjF1KaRyu1,INV/26-27/1236,,17099.00,2027-12-03
order_1qbpgutoEjrN8C,INV/26-27/1237,27SBIXF6167H1ZK,11249.00,2027-12-04
order_72N2735PQxUkXR,INV/26-27/1238,,4349.00,2027-12-04
order_QF6vDPoJqHsYrZ,INV/26-27/1239,27QCFXG2486J1ZJ,4402.21,2027-12-04
order_30yPHmGYXymZ3Z,INV/26-27/1240,27IDUXD6822W1ZR,37599.00,2027-12-06
order_JNfFLwd6YTDoWO,INV/26-27/1241,,10049.00,2027-12-09
order_Lt57JoRJOJci5C,INV/26-27/1242,,9349.00,2027-12-12
order_6xxHF30YDYDSsW,INV/26-27/1243,07YVRXC3191T1ZM,1046.00,2027-12-15
order_CJ7vkClsTBEVzN,INV/26-27/1244,,3500.00,2027-12-15
order_UrLN6her5P5a8j,INV/26-27/1245,,2750.00,2027-12-16
order_bXMNXNRT4nxzYV,INV/26-27/1246,,2750.00,2027-12-16
order_fs0xSqJdUbCUWW,INV/26-27/1247,,19049.00,2027-12-18
order_ReJQQiHJmbCclD,INV/26-27/1248,,24649.00,2027-12-27
order_7nD4nnNc5ZZ9cU,INV/26-27/1249,,6300.00,2027-12-28
order_8exHAzGqjSjO7t,INV/26-27/1250,,41049.00,2027-12-29
order_AhHRTA1RJIVgNe,INV/26-27/1251,,22500.00,2027-12-30
order_gmBud23nbVTqF6,INV/26-27/1252,,69099.00,2027-12-31
order_AnURcvcwLHe8R3,INV/26-27/1253,,3600.00,2028-01-01
order_GWAIY3lAfs6yuX,INV/26-27/1254,,17749.00,2028-01-02
