gstin,invoice_no,invoice_date,taxable_value,igst,cgst,sgst,irn,irn_generated_at,gstr1_filing_period,supplier_gstr3b_filed,itc_availability
06SITXJ8183E1ZW,INV/26-27/7013,2027-09-24,14748.44,2654.72,0.00,0.00,998cf7cab73c9d43003482b9b1b2221c5c8055e24332bb7b88ed6b1bdeb89c31,,,Y,Yes
24ZIIXD3983P1ZN,INV/26-27/7127,2027-11-14,5121.09,921.80,0.00,0.00,48910a46a013d7549444215be77fe9275f93d65234a180853c4735276b844d65,,,Y,Yes
07FJQXB2000R1ZL,INV/26-27/7050,2027-05-13,25700.79,4626.15,0.00,0.00,2b70217cfc8f8f0e91f72ce1266d73bc62a3e9be08d13d609b5926aef02330fc,,,Y,Yes
27FBOXK4165M1ZH,INV/26-27/7147,2027-04-05,22439.55,4039.12,0.00,0.00,8db2bea43aebaaa1b0d0daa22c1609bbde5bc87844dc00dea55b4f830b20734a,,,Y,Yes
06VXSXF4537S1ZL,INV/26-27/7132,2027-03-27,26729.18,4811.26,0.00,0.00,130f0018a8061ec1a6e0792524982d058fe1fa5a5a8212ef22b2f212923fadf4,,,N,Yes
29LJIXI7918F1Z6,INV/26-27/7001,2027-02-01,6318.33,0.00,568.65,568.65,2752bf03e816df0f6bb9dcde81ab6fe71c3078b91d12a4018baffe15e1983348,2027-02-01T09:15:00,2027-02,Y,Yes
33EIYXG2500J1ZR,INV/26-27/7065,2027-07-19,11308.37,2035.51,0.00,0.00,d8d1ff0583de568599f0cd71a380ec5f5ece43f8dfe64a3919279eae6a164d28,,,Y,Yes
29VUYXY7749X1Z8,INV/26-27/7090,2027-07-29,24954.27,0.00,2245.89,2245.89,375458eb85ee08f1e6304fd1de1f41aa4f685f9a32bc2a89256af3f6e6de72ad,,,Y,Yes
06ZBAXS5886N1ZR,INV/26-27/7101,2027-10-14,20112.94,3620.33,0.00,0.00,60182c426b5f9ea704db88399ec31b8ee59c609bc983a0314404766456598c8b,,,Y,Yes
24LHRXX8519A1Z8,INV/26-27/7075,2027-12-20,12315.85,2216.86,0.00,0.00,4f9dfaa89fa5de023b010a7957dd99f2e7d835c7f4506d2cfa53c4c6ae704f7d,,,Y,Yes
24SMMXS3015N1ZS,INV/26-27/7153,2027-10-04,620.71,111.73,0.00,0.00,5fca01df000369c90b624d0fd685d8ecd65017e828f1365d7610d660bcc3b2c7,,,Y,Yes
07YAEXU4183O1ZW,INV/26-27/7089,2027-10-20,4297.31,773.52,0.00,0.00,fb287836b7baea3a20800fa7af83afefd52dbb5201dafe6ea2138ce98261ac7d,,,Y,Yes
33ZGCXO0575K1Z8,INV/26-27/7115,2027-02-05,23612.86,4250.32,0.00,0.00,3712deead78749f45fc06a2fa3737bd95b4cc6e081dedfc109058bac9056a879,,,Y,Yes
06QSYXN5524G1ZE,INV/26-27/7112,2027-02-11,5427.98,977.04,0.00,0.00,,,,Y,No
07RICXI3641J1ZH,INV/26-27/7126,2027-09-11,16299.47,2933.91,0.00,0.00,3982034f31e34b8d815cdda4ad9325697c4bfdf00fff395c1cd9df0efc86f59a,,,N,Yes
06NYVXF8481Z1ZZ,INV/26-27/7164,2027-04-18,25729.81,4631.37,0.00,0.00,ea009c8ed07bd80658abd52fd5d548ff0f88e485e1a21651234cdd2fd8c820df,,,Y,Yes
06WFSXM5375L1ZM,INV/26-27/7067,2027-09-21,2493.46,448.83,0.00,0.00,3245181aaadb522c601cae36fed32a6e49f0c026182a56a88142dc77808c9f7a,,,Y,Yes
06NDHXS0916V1ZZ,INV/26-27/7096,2027-03-12,24422.03,4395.97,0.00,0.00,dfe796d131c0bb301246ab7085893aef4fde9d084c177c6e25d122563cac6b9a,,,Y,Yes
33PAUXU5821A1ZS,INV/26-27/7077,2027-08-25,20455.49,3681.99,0.00,0.00,,,,Y,No
29NXAXK9753U1ZI,INV/26-27/7162,2027-02-09,1428.01,0.00,128.53,128.53,97cbcaacf0b68718a7b8f029f056175692b570f4e55f563172499084e2ce3695,,,Y,Yes
07XRPXP6856D1Z7,INV/26-27/7098,2027-08-11,17485.08,3147.32,0.00,0.00,5af8cc1a539eeb16678207164acf9fd74719b8e49c4ef36bb50e4b2c6817b584,,,Y,Yes
06CPQXK6799R1ZZ,INV/26-27/7092,2027-03-16,15819.65,2847.54,0.00,0.00,8cf98aa14262b5a1e4228854c6f1b45ff11a49fcafa3026f824455f7c868e024,,,Y,Yes
33ENSXT9003Y1Z4,INV/26-27/7080,2027-03-22,25303.78,4554.69,0.00,0.00,e3f9e6c47c303fe6a30d9f7fca0aad1cd6ed5390c5863a9eedacefcbfdf5c14c,,,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7008,2027-09-01,5517.60,0.00,496.59,496.59,836f3b680908e95f0aad8efefbd3f88060f59e3c8e4bbb666d847a21ba8982f3,2027-09-01T09:15:00,2027-09,N,Yes
29FAJXE3042G1ZD,INV/26-27/7021,2027-07-10,1972.12,0.00,177.50,177.50,,,,Y,No
07GEDXV4096G1ZJ,INV/26-27/7135,2027-11-28,17479.27,3146.27,0.00,0.00,802844385ae5fa2fd0de0e34db87aae07aa0239d2fd24f397f91c4c17d34a8ac,,,Y,Yes
29RCPXC8442L1Z4,INV/26-27/7155,2027-07-14,2596.69,0.00,233.71,233.71,77b1dc6607d7874098ab4273b7eab3a523b2f91ccf31369bdd8862fc7afc021b,,,N,Yes
06AKVXC1767R1ZW,INV/26-27/7111,2027-09-11,19688.16,3543.87,0.00,0.00,f2ee4fc3fba7e0fd0f3177ecb4288145d67d76ba9a92104298f97acee275e97e,,,Y,Yes
07FKJXO2849B1ZL,INV/26-27/7066,2027-06-10,20674.64,3721.44,0.00,0.00,31ca0861d4fcd98b4ce688d8c4d4466b5d7b2af831dc438eba21dd889c993847,,,Y,Yes
06EZNXH8227F1ZP,INV/26-27/7051,2027-08-13,29189.45,5254.11,0.00,0.00,c129b050f65d47b5c6e3c3a54999f6d3d1a51e24319e06ab0fbf2318205e0515,,,Y,Yes
06DNDXX0963H1Z9,INV/26-27/7145,2027-07-01,29902.88,5382.52,0.00,0.00,3499172262a26e251196fce7c7fe954d53a15a6073abc8062c8d6ef41acc56ca,,,Y,Yes
29EAJXP3447O1ZD,INV/26-27/7042,2027-11-01,24188.63,0.00,2176.98,2176.98,4c58da0123dc80ca9ae90f8bde8cdda6f9d81182132ce50b52ed5a8eb3ec2d26,,,N,Yes
27ZIDXM5591F1ZY,INV/26-27/7078,2027-09-28,15218.15,2739.27,0.00,0.00,f892b7153d475c3d5d8aa94c9bc764aa021df26f78dba4748be489d7cfbdac07,,,Y,Yes
07HDSXY0792B1ZH,INV/26-27/7070,2028-01-03,23420.65,4215.72,0.00,0.00,38d61d107808b8601ec41a09b346db6e2979c437e6d95072383c974a22095a7e,,,Y,Yes
27ZEAXW2962C1ZD,INV/26-27/7110,2027-12-12,20561.44,3701.06,0.00,0.00,,,,Y,No
27UNPXT8441R1ZQ,INV/26-27/7019,2027-07-05,18866.07,3395.90,0.00,0.00,42474df76aab8326b959576cc55a550a5cf857ccd1f231125a63ee81d4c758bb,,,Y,Yes
07SEJXM3642B1ZU,INV/26-27/7134,2027-06-07,13520.85,2433.76,0.00,0.00,1dc0ecd8060f1a99e3cd7992a6e1bf0d3796887877e96094aa8dbd2d20f2ddc8,,,Y,Yes
24HCPXW1832C1ZZ,INV/26-27/7074,2027-09-17,16453.79,2961.69,0.00,0.00,15434d520fc0af4111f6e1d7255eaae3195262bcc7ac8887ce591893cb130a01,,,Y,Yes
24CFCXX2340H1Z3,INV/26-27/7129,2027-03-05,25774.42,4639.40,0.00,0.00,,,,Y,No
06BFJXE9992B1ZU,INV/26-27/7014,2027-12-09,28679.86,5162.38,0.00,0.00,4a912c5f0ef9a228dcfc9f1dbb4f747832a8a5b2b47ed93d0f3b135ac76d32f8,,,Y,Yes
29PTQXD3964N1Z0,INV/26-27/7081,2027-08-07,13283.55,0.00,1195.52,1195.52,6782d1ff040e9a1e222db68af047b8c5016ab580b18291b8b621a080f25ba848,,,Y,Yes
24BGRXB7561H1ZS,INV/26-27/7114,2027-09-21,8562.09,1541.18,0.00,0.00,40873b22ea2aa986d637ae393fcd23f9c25da4b1c735e389902e69029d841fea,,,Y,Yes
33XASXO1137K1ZE,INV/26-27/7063,2027-01-18,17366.93,3126.05,0.00,0.00,3ea26adffa8bfb70ec7b333a60edc6d16933d83fb195429a8ff25747e01bd25a,,,Y,Yes
06KMOXA7191U1ZF,INV/26-27/7117,2027-05-26,14931.60,2687.69,0.00,0.00,,,,Y,No
33PNYXZ8751I1Z0,INV/26-27/7133,2027-05-21,10852.55,1953.46,0.00,0.00,6926ffc009fcc11306bc043ebdfb62ca7e1bde2d5402bf83fe187029e72af29e,,,Y,Yes
29AIUXL1703U1ZU,INV/26-27/7137,2027-09-26,21583.74,0.00,1942.54,1942.54,8e0d72b1aae86b43f5f008e8700bac98c0aada92ed0aad61b2b0cd3f3df38b91,,,N,Yes
07HKZXK7136C1Z7,INV/26-27/7053,2027-04-30,26739.00,4813.02,0.00,0.00,9f359df1e74439ec70e3224a594c0652c041da4e8bfe9c02d3f2d97cfde30f62,,,Y,Yes
27QWXXZ4430I1ZR,INV/26-27/7103,2027-09-24,20921.30,3765.84,0.00,0.00,2857b7c3d233c4b437d7a42892f76f7c9148a40277aa9e49c6dc482771093b0e,,,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7003,2027-04-01,10538.94,0.00,948.51,948.51,f614821227ef4aa8ecba857624355a4cb16135d39247bc598bda5e280b51e40b,2027-04-01T09:15:00,2027-04,Y,Yes
27STXXV0491N1ZK,INV/26-27/7083,2027-03-19,9993.36,1798.81,0.00,0.00,d65005eb88cee1171009512769dfad1ed6414cff0f07718b872e169f95d90784,,,N,Yes
29MSJXR7503P1Z3,INV/26-27/7143,2027-12-21,13389.45,0.00,1205.06,1205.06,cc155c3865c7ed167184293040965ff9f2b1a539a45b9fa56c9b8a07972f217f,,,Y,Yes
29WMIXJ4990M1Z7,INV/26-27/7039,2027-04-05,2152.92,0.00,193.77,193.77,ed35aadda1e2234259a4242197496d933b8264ab16a0e2f7b34d33e2d104b509,,,Y,Yes
29EFHXF6798N1ZX,INV/26-27/7152,2027-03-10,3826.02,0.00,344.35,344.35,68ae8d1f37bc084b0efc6e243aae67982f2d2497bc2d37715330fad27e91a5a5,,,Y,Yes
06FCEXB6079N1ZR,INV/26-27/7022,2027-06-25,7363.47,1325.43,0.00,0.00,,,,Y,No
33HXAXF9920G1Z4,INV/26-27/7154,2027-04-30,5740.40,1033.28,0.00,0.00,718156b5d9a364ecc27a982132943516fe2637aadc213eb413a25f274de0167e,,,Y,Yes
06NYKXK1657B1ZU,INV/26-27/7156,2027-05-12,1919.32,345.48,0.00,0.00,2583fbdcf15e91f2f537b40d80ff9dd9dea2c03f33166ae12b010006e5dc0490,,,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7010,2027-11-01,7502.86,0.00,675.26,675.26,42166ee36adff59680f1d408843d456ff48a04823bcd889c62b930f412748ef5,2027-11-01T09:15:00,2027-11,Y,Yes
24QQTXL9530J1ZE,INV/26-27/7160,2027-01-08,1846.39,332.36,0.00,0.00,2e36ed9112f6276d1cdb72e50e82e61f798b4e18d929133c7398570b261a629b,,,Y,Yes
27FZPXG1773H1ZI,INV/26-27/7099,2027-04-26,3574.04,643.33,0.00,0.00,4f2ac74be433b3fa9249ee462be8c192de0f77f0ba5b2b06bc7b178a0c283ef5,,,Y,Yes
06YBUXA4304W1ZX,INV/26-27/7149,2027-03-25,14639.39,2635.10,0.00,0.00,,,,Y,No
06QWLXU6990T1Z5,INV/26-27/7141,2027-08-25,2001.29,360.24,0.00,0.00,ca3bbf268a938d8fad8d0a5bc20ed8e556bf76953bed5b39331b6f17931ad178,,,Y,Yes
29EZTXR8548V1ZW,INV/26-27/7024,2027-04-08,22245.50,0.00,2002.10,2002.10,5f1cac1c55588b61235ba0c85ed4ab7e92230581b858be57ea9b5a033a3f0433,,,Y,Yes
33FFEXN7487E1ZP,INV/26-27/7142,2027-12-07,9192.89,1654.73,0.00,0.00,bbbc23b3289ac5cc4700b8d84aa388febca050e63b9b6db574ee17f96cbf7d03,,,Y,Yes
29XSPXY0286R1Z9,INV/26-27/7049,2027-04-30,8293.66,0.00,746.43,746.43,d8250084196d7c82593d69c1643f3d37c605aa3cbc8dd2739ef89bd7c4553c14,,,Y,Yes
29KLNXV0914W1Z4,INV/26-27/7020,2027-08-11,4593.71,0.00,413.44,413.44,13e9b5d47ed777627242a4d8c0c06b137a0ed5daf50d16a530b4912bbf9de0e2,,,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7005,2027-06-01,6556.38,0.00,590.08,590.08,eb770c746a9262dce4d834d4579b23e03fdcabf14ca6de410c06619f1ea4ea12,2027-06-01T09:15:00,2027-06,Y,Yes
27NDQXK4081M1Z4,INV/26-27/7071,2027-07-02,3031.03,545.59,0.00,0.00,63929639ea4e43620cba288916e62bb71d25bd70da38022650cdb4b869934818,,,Y,Yes
06KYLXU2789X1Z2,INV/26-27/7028,2027-12-04,17682.53,3182.86,0.00,0.00,eb98510dcae69ff03e3b9251d5364db1574359b66a0c29b62fdf9a5722a40c8a,,,Y,Yes
33PBYXY5803M1ZV,INV/26-27/7057,2027-09-08,19601.03,3528.19,0.00,0.00,6803970ffc20098f76ccb38d8702f345cb1c181e0afe9f295d0381a04f730f4f,,,Y,Yes
07ZJFXX0513P1ZO,INV/26-27/7036,2027-02-16,5194.17,934.96,0.00,0.00,ca0233098b6cf5f0098e1f2025e910ebc6e9204f03dd221ef584e4e318bad687,,,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7002,2027-03-01,9614.07,0.00,865.27,865.27,fc75e4777764e7325bced0efc5fd5d6a97d71311fb3051b5dd5e20bed091d34b,2027-03-01T09:15:00,2027-03,Y,Yes
06IIOXF7461Y1ZF,INV/26-27/7136,2027-03-10,1257.65,226.38,0.00,0.00,f77b32122159cab1e8ee33e120e715e815407d217da1f19a9920aab79b18d03a,,,Y,Yes
06DTZXU0734B1ZX,INV/26-27/7105,2027-05-03,28033.27,5045.99,0.00,0.00,ad5df660769c41aaf8d0728a96a2d845f2d33c5b9d4fe02cd82fabeb4a42c78d,,,Y,Yes
29UCPXV7976F1ZI,INV/26-27/7123,2027-09-21,4988.47,0.00,448.97,448.97,411c8822c9211aead09a95af816665d2996ad6c4760deccc0530bc9595d84b79,,,Y,Yes
07RWCXE9318L1ZF,INV/26-27/7082,2027-12-26,28151.42,5067.26,0.00,0.00,5e5312877e399495efb8480f25b349ddb99a4774e243538b720e404c089ab637,,,Y,Yes
27QFTXX8167W1ZM,INV/26-27/7026,2027-09-21,6731.48,1211.67,0.00,0.00,03776a65a7c61905d2f8c6f045d4453015a9044fc785f09f3695a21c98575cda,,,Y,Yes
27UGHXG8030Q1ZZ,INV/26-27/7031,2027-05-17,3341.66,601.50,0.00,0.00,cc745db8706429a63b65df654585a2c82c0924a77aa8325e58c3cb1cf949d804,,,Y,Yes
29LJIXI7918F1Z6,INV/26-27/7009,2027-10-01,4624.27,0.00,416.19,416.19,92d2376a053cab68fc5a6efb6208ca28ece9b5d7b37b4b58392ac25473abfc98,2027-10-01T09:15:00,2027-10,Y,Yes
06QYRXR3304J1Z8,INV/26-27/7088,2027-06-14,2057.55,370.36,0.00,0.00,e9426627c954fa4049f24e71b8733a3970e6324bf1b77d13ddb8ba614a95957e,,,Y,Yes
33LHTXH4770L1Z3,INV/26-27/7017,2027-11-26,12025.34,2164.57,0.00,0.00,7d33ed298111db56b3ef1d0bfd3825e2df86e472f29471ee098ec71047a2e44e,,,Y,Yes
29JIOXC8195G1Z1,INV/26-27/7040,2027-09-22,29774.51,0.00,2679.71,2679.71,673be12e215fd3bca37a615cc8939150f177c7879704131a6e879f162456c12d,,,Y,Yes
06WKZXA7824P1ZA,INV/26-27/7148,2027-12-12,13941.16,2509.41,0.00,0.00,faaf1f1dfe7b05e9087f84b21190ba066b950bf716cc9c3a84b24732a30fb1ae,,,Y,Yes
06CKOXN7429Y1Z9,INV/26-27/7073,2027-05-03,28345.35,5102.17,0.00,0.00,9e02f94f12bf703893b4a322b872aa9ef2d534472568b32ec15cdc0a28e2590c,,,Y,Yes
29PCNXO9658F1ZX,INV/26-27/7064,2027-07-23,9991.11,0.00,899.20,899.20,b9a26a00666ce494a6dad7b88ecf8e79fd1670a24f2aedaa3d745b38e6924ab9,,,Y,Yes
29MPEXV4613Q1ZB,INV/26-27/7131,2027-02-03,19500.91,0.00,1755.09,1755.09,aa9945877eb8e869dfd1941977666b7696b503fb3e8f80714f6bf189eec8df0b,,,Y,Yes
33EDBXX6413B1ZD,INV/26-27/7033,2027-11-23,2782.96,500.94,0.00,0.00,4da4911db3ada9f3b33b5546a252bdaa321355cbbfac48d2b077e864f1fdbfe3,,,Y,Yes
29FRZXD6508O1Z9,INV/26-27/7116,2027-11-26,13762.42,0.00,1238.62,1238.62,9f1804bb906fb06b66072107e6c2f9d04bca958079b5050874b921512b5e9a62,,,Y,Yes
07NDNXY3141P1ZY,INV/26-27/7044,2027-12-04,14266.99,2568.06,0.00,0.00,57b44d727e97480571c369aace5fee336fec5961d498e768db4a48e03bb91152,,,Y,Yes
24QVEXL6865P1ZZ,INV/26-27/7030,2027-10-31,29112.08,5240.18,0.00,0.00,9cc2e761a7321dcc3e2a4ebe8b93e2509515778fa75e9fe44a238976983eb474,,,N,Yes
29YFSXR6604E1ZW,INV/26-27/7167,2027-08-08,4225.68,0.00,380.32,380.32,fbc06062f6ac47e6d3660e4272becc18d9d62e79196dcc18c597dd95932eda61,,,Y,Yes
06FZUXX0462P1ZR,INV/26-27/7084,2027-05-12,17096.14,3077.31,0.00,0.00,50a82c3c854128ded42330210aa76180e0bbd566cbb18debeb667a35f68aeeb5,,,Y,Yes
07FZCXA2286I1ZY,INV/26-27/7029,2027-02-17,13687.32,2463.72,0.00,0.00,1e3ee047949b2fe9560e9a429a3423db93ec9de23969cdbdfe97ec2ca910645b,,,Y,Yes
27QPWXD2303O1ZO,INV/26-27/7032,2028-01-01,18742.17,3373.60,0.00,0.00,52c898f423f9200c14921c5384f36b7a051ffb6a4e7fadae2a7610dcfef4730e,,,Y,Yes
24RQGXT6593O1ZZ,INV/26-27/7055,2027-08-22,29531.02,5315.59,0.00,0.00,7c6ead39dc0a3adb86bfc5ebaff578cc472992c5654fb57b81faeee50f631e66,,,N,Yes
24JQWXO5910I1ZP,INV/26-27/7060,2027-02-27,11269.24,2028.47,0.00,0.00,992c7541ccdd15cf05f2e182ed7a23785b038b1fba44949bac25480c74ef282c,,,Y,Yes
27EELXP6116Z1ZP,INV/26-27/7120,2027-06-11,29174.21,5251.36,0.00,0.00,,,,Y,No
27TIWXN6151Q1Z7,INV/26-27/7119,2027-03-26,22466.63,4044.00,0.00,0.00,94f1f4dfb5dd59a5bb1ade99d2e300e0df54b9473c19c0594b9a7feed32deb9b,,,Y,Yes
33HHNXT2713X1ZQ,INV/26-27/7118,2027-01-08,10980.96,1976.58,0.00,0.00,4109a0b150f21b7c29c0c67c1ab67f45c49ce01b7e6666b5271e6df0e5503d95,,,Y,Yes
29AZAXJ0042B1ZN,INV/26-27/7087,2028-01-04,1106.29,0.00,99.57,99.57,1d644d2ce0afd4c31a7cd1ddc404b236305aefd2b6d294158f7552faafe5faf4,,,Y,Yes
33MYWXF9047H1Z7,INV/26-27/7150,2027-06-04,11170.09,2010.62,0.00,0.00,2a46d54af84aad2c0f27cdacd88b058eedf9b30e209291b7a7b1917d6a003016,,,N,Yes
33OMZXL8169C1ZP,INV/26-27/7094,2027-10-16,26396.77,4751.42,0.00,0.00,12a0e8c758c6b3da1e844b3aa17c2e81eacac761e40e21fbe19421f9ee5e2f82,,,Y,Yes
24QOSXX3110Q1ZD,INV/26-27/7072,2027-11-29,13254.10,2385.74,0.00,0.00,b46bdebe5e43d8bb8b8bda703ea8fab1ffda989374735bb849ff11cebea28593,,,Y,Yes
07PVPXM4513O1Z5,INV/26-27/7054,2027-06-26,18107.97,3259.44,0.00,0.00,f45ca421377f692cdc3a11dae369146ef50174d763ecdbfcd5a85e35f0313855,,,Y,Yes
07PEZXH4166T1ZG,INV/26-27/7016,2027-10-06,23845.87,4292.26,0.00,0.00,0005362f54c9f4da657c2a6ed0594bc6ccc6f4c327549023a019041919f0b342,,,Y,Yes
27HNOXG9957G1ZP,INV/26-27/7086,2027-12-31,2644.37,475.99,0.00,0.00,c8ae47ac653bf0d81fed42978fced67cd283be3d0cc927bc1ccc8156b0ecb32a,,,Y,Yes
07BMOXX6936O1ZC,INV/26-27/7047,2027-01-19,20110.93,3619.97,0.00,0.00,56b5010dc67b5ba48cc496ebe23266a7744c1519e57732a21acd513f5bf61645,,,Y,Yes
27STWXE5504X1ZM,INV/26-27/7121,2027-11-18,29425.54,5296.60,0.00,0.00,08972cb0a16466be618513ae20fdbdd84c43d827b54427859f3fa71d9ff9794a,,,Y,Yes
27PDLXV4322I1ZC,INV/26-27/7144,2027-02-18,4846.99,872.46,0.00,0.00,b3563d0038208987e444a16d5d2d7b169734d055826bed6ab063bf687ffb37c1,,,Y,Yes
06GTRXS0877E1ZM,INV/26-27/7018,2027-01-06,18425.55,3316.60,0.00,0.00,,,,Y,No
24MCEXP3214K1ZZ,INV/26-27/7104,2027-09-03,21232.52,3821.86,0.00,0.00,,,,Y,No
24DKBXB6774G1ZU,INV/26-27/7046,2027-09-25,22777.95,4100.04,0.00,0.00,ac7e6318e4be8e118d9c256b74713ee7a41c6d85e2934bc51634b9d2428fb5ab,,,N,Yes
07KCJXT3812M1ZG,INV/26-27/7043,2027-10-11,21109.12,3799.65,0.00,0.00,8ff3363e0d58aab7a52e0b0de96ca606e593083fc73f138d5681a8d1ac5d1114,,,Y,Yes
33RIEXN7067M1ZX,INV/26-27/7125,2027-07-08,9484.87,1707.28,0.00,0.00,de9d3283585e54d78544864be0b3fc6c13e3ed205d8cf8ad03c5265443f96473,,,N,Yes
06DWMXN8288A1ZO,INV/26-27/7059,2027-04-12,12917.30,2325.12,0.00,0.00,8371cf6898c6901f018811119ffa1b760c40fbe4f9e38b23c328169585dcb4fd,,,Y,Yes
06XZSXN3876F1ZQ,INV/26-27/7045,2027-06-23,6520.05,1173.61,0.00,0.00,15d3aaa5e89ff463a382d8c6f6b529165ac2e859ae96e4d11e7e2a8ad4f8cccb,,,Y,Yes
29OSEXU6609T1ZQ,INV/26-27/7061,2027-12-24,18897.67,0.00,1700.80,1700.80,96fe376ace9d0f4d76e4fc8d541cc5474f63eba273026a759c5fb26a667e2c61,,,Y,Yes
29YWDXJ5272A1ZM,INV/26-27/7165,2027-01-24,1483.40,0.00,133.51,133.51,321888721bc4ea3fad3c5eaa8017e53ec66a632fc930ce5cb3237b714a785dc5,,,Y,Yes
27IPXXO2697P1ZT,INV/26-27/7034,2027-01-12,22898.32,4121.70,0.00,0.00,1d6d6a287e47308e6502c5e94856eaa33b35ccf7f27006e3c19931915a097319,,,N,Yes
29KQJXW1174I1ZJ,INV/26-27/7113,2027-02-17,22644.02,0.00,2037.97,2037.97,,,,Y,No
29KUGXQ9206S1ZV,INV/26-27/7151,2027-04-09,3761.69,0.00,338.56,338.56,b178021292142d5689792f1fb32c648ac6c4f703910e83b452948c52f2d33a92,,,Y,Yes
