order_id,invoice_no,gstin,amount,invoice_date
order_yeraQEQsp1azNq,INV/26-27/1070,,21500.00,2027-01-25
order_wdH3FY5GGoRhRV,INV/26-27/1071,,5949.00,2027-01-26
order_51aE61rMEiw3mq,INV/26-27/1072,,63000.00,2027-01-27
order_58KiU1q3kl5x1i,INV/26-27/1073,,63000.00,2027-01-27
order_7ueDaQvbvmmjow,INV/26-27/1074,,4199.00,2027-01-27
order_F7lF6Da6eeoEtL,INV/26-27/1075,,17449.00,2027-01-27
order_Gy3mlcOKVOcuxC,INV/26-27/1076,27BEBXR4892N1Z9,32149.00,2027-01-27
order_f5YCBsHM7sZPpL,INV/26-27/1077,07UNNXS5832T1ZU,63000.00,2027-01-27
order_wNtowyvF1ERpZd,INV/26-27/1078,,12199.00,2027-01-27
order_HIANByp66N1T5Q,INV/26-27/1079,,19849.00,2027-01-28
order_0SCQ6RsoQyQpHV,INV/26-27/1080,,2249.00,2027-01-29
order_4uzOwB7JASgnz4,INV/26-27/1081,,11799.00,2027-01-29
order_rJCPEq7YliEEEw,INV/26-27/1082,,5999.00,2027-01-29
order_pn6ypTkkHzmhyo,INV/26-27/1083,33SIKXK0172V1ZR,2399.00,2027-01-30
order_9RSWJ6ccARFl3Y,INV/26-27/1084,27OAOXF2478X1ZP,16099.00,2027-01-31
order_VeqFGxI0CIGqEz,INV/26-27/1085,29DIKXR2394L1ZW,1899.00,2027-02-01
order_bAj1tiwGpPKlIO,INV/26-27/1086,,4700.00,2027-02-01
order_n9KYA7jUMifSpD,INV/26-27/1087,,5149.00,2027-02-01
order_oAWF9jthiNYvWm,INV/26-27/1088,,3799.00,2027-02-01
order_6ExoCwC2AoSNGP,INV/26-27/1089,,2145.00,2027-02-02
order_8sefSvi6qjMBDe,INV/26-27/1090,,3299.00,2027-02-02
order_X05Yz1DKmyrdX1,INV/26-27/1091,,18699.00,2027-02-02
order_x6oprYlC4lEAMz,INV/26-27/1092,,6400.00,2027-02-02
order_PWZ5AWXQfoGude,INV/26-27/1093,,3799.00,2027-02-03
order_809PnJ6a0872Lw,INV/26-27/1094,,7399.00,2027-02-04
order_8NktyHwyTNPr0C,INV/26-27/1095,,23549.00,2027-02-04
order_X8pLMxle74pYBv,INV/26-27/1096,,92049.00,2027-02-04
order_bDmjdf1fS46X5a,INV/26-27/1097,,7749.00,2027-02-04
order_39ACfVT8NktULx,INV/26-27/1098,,6149.00,2027-02-05
order_L8dPb9MuOhRVvw,INV/26-27/1099,,11499.00,2027-02-05
order_jlHU2hf2UFU4x0,INV/26-27/1100,,11499.00,2027-02-05
order_Y95gc644Z1lVYp,INV/26-27/1101,,1245.00,2027-02-06
order_9UJK2fA7w7Hbh0,INV/26-27/1102,,5999.00,2027-02-08
order_ybr8A4Q8oP6aGy,INV/26-27/1103,,18449.00,2027-02-08
order_2toC4yIuuVlNL8,INV/26-27/1104,,6300.00,2027-02-09
order_7T9WvERtBwyknn,INV/26-27/1105,,5196.00,2027-02-09
order_MBKCSXY2TgkP75,INV/26-27/1106,29EYTXF7720G1ZH,10349.00,2027-02-09
order_Q3G6i96O00a9Ri,INV/26-27/1107,,2900.00,2027-02-09
order_WRnT5Vron9WqOS,INV/26-27/1108,,4749.00,2027-02-09
order_X0Kn0R1PakUzUy,INV/26-27/1109,,6300.00,2027-02-09
order_vgfi6yE8Ugb8Ti,INV/26-27/1110,29KHRXQ7145Y1ZX,96149.00,2027-02-09
order_Uo6na5KiFygZIH,INV/26-27/1111,,2145.00,2027-02-10
order_gCOwGSVsO1T8Hs,INV/26-27/1112,,4049.00,2027-02-10
order_GfPI6eCQWpKfXl,INV/26-27/1113,27NTQXN6040M1Z9,7200.00,2027-02-11
order_Xbqv1FHgl5faVz,INV/26-27/1114,,31000.00,2027-02-12
order_lQblzDvdRm4tQG,INV/26-27/1115,,6097.00,2027-02-12
order_c0bsQKShdL2vFG,INV/26-27/1116,,36049.00,2027-02-13
order_dYW2AlfW7DYxDI,INV/26-27/1117,,4999.00,2027-02-13
order_nU1u655xCDQHCl,INV/26-27/1118,07JUHXU9002L1ZH,14850.00,2027-02-13
order_yF5Ak5s2FFyH9u,INV/26-27/1119,,10049.00,2027-02-13
order_bD1N6rLIRiD8dT,INV/26-27/1120,,3750.00,2027-02-14
order_oN9cELpRYP3Rq0,INV/26-27/1121,,4899.00,2027-02-14
order_HLFqCpJMqYcyUt,INV/26-27/1122,,5345.00,2027-02-15
order_Yxz6yoyg3EBXJk,INV/26-27/1123,,7399.00,2027-02-15
order_ZYUZCkB57SFhBa,INV/26-27/1124,,2496.00,2027-02-15
order_tW2jFZyaIv4rQI,INV/26-27/1125,,4650.00,2027-02-15
order_tnYsRrlL7hBH9E,INV/26-27/1126,27KFBXT1217T1Z7,4700.00,2027-02-15
order_1f6c4HEyuawlZx,INV/26-27/1127,,46149.00,2027-02-16
order_6uRTRJRnSAmiOL,INV/26-27/1128,,74049.00,2027-02-16
order_Pc2KiAdnljgNzo,INV/26-27/1129,29NVSXG5726K1Z3,10249.00,2027-02-17
order_T1tbl9y5xP8Tzj,INV/26-27/1130,,1449.00,2027-02-17
order_aumvwd8oFpNatb,INV/26-27/1131,,11349.00,2027-02-17
order_sER0lNKnEvszTO,INV/26-27/1132,,5399.00,2027-02-17
order_03G0NofkSV5LfK,INV/26-27/1133,,20000.00,2027-02-19
order_15yTwtTdTSHsYL,INV/26-27/1134,07RROXD2519O1ZJ,1850.00,2027-02-19
order_32mavdqgqLqwFi,INV/26-27/1135,,9499.00,2027-02-19
order_EqyoloawIyYMhd,INV/26-27/1136,,4650.00,2027-02-19
order_ylOnvkTSsM2jfP,INV/26-27/1137,,62000.00,2027-02-19
order_boaloSRQat2eLz,INV/26-27/1138,27PETXD5477K1ZY,5996.00,2027-02-20
order_oazZTfNlCa6ivy,INV/26-27/1139,,18949.00,2027-02-20
order_8zlbligDx96AxF,INV/26-27/1140,,2650.00,2027-02-21
order_Bh1cS6mweV0fVw,INV/26-27/1141,,55549.00,2027-02-21
order_VgsaOrH1k70pJH,INV/26-27/1142,,10249.00,2027-02-21
order_kiRSJp4Dde5HJp,INV/26-27/1143,,10149.00,2027-02-21
order_FXYkpRvJQdcl8h,INV/26-27/1144,,3050.00,2027-02-22
order_ZB5Qh5xSSXvc3O,INV/26-27/1145,,28500.00,2027-02-22
order_0q1ul2lQ0LMXeS,INV/26-27/1146,,2399.00,2027-02-23
order_4fs5or9AOUEKM9,INV/26-27/1147,,6600.00,2027-02-23
order_HWctdRzVdfXZxb,INV/26-27/1148,,34649.00,2027-02-23
order_TSTQaz3Rrq4I46,INV/26-27/1149,,8799.00,2027-02-23
order_WZxlMJd7eULHBB,INV/26-27/1150,,7749.00,2027-02-23
order_iLlylb7GwAdObO,INV/26-27/1151,,648.00,2027-02-23
order_NcmOfzj2hZLLia,INV/26-27/1152,,13249.00,2027-02-24
order_skVO6bMJ9xea4B,INV/26-27/1153,,11599.00,2027-02-24
order_P7uOXVhhkTMY6Y,INV/26-27/1154,,3499.00,2027-02-25
order_DAOVooiux6EH8z,INV/26-27/1155,,1650.00,2027-02-26
order_ZTF1lWrAxKPoCS,INV/26-27/1156,,4499.00,2027-02-26
order_rqqyEEia9XYc63,INV/26-27/1157,,18449.00,2027-02-26
order_vZQgeXbL8MAhqJ,INV/26-27/1158,33SNYXX3000Q1ZB,8449.00,2027-02-26
order_5p9XP1E7iow6S5,INV/26-27/1159,,5098.00,2027-02-27
order_aJQ4lpSFj4Kj6G,INV/26-27/1160,,6124.11,2027-02-27
order_ki75rGb9UoWXJN,INV/26-27/1161,,5098.00,2027-02-27
order_lA25TBMWQ79fsg,INV/26-27/1162,,6199.00,2027-02-27
order_m2uNCzSBmlgpUD,INV/26-27/1163,,11000.00,2027-02-27
order_mcHN3HPunduoOT,INV/26-27/1164,,5196.00,2027-02-27
order_8gObjttGxAgbJm,INV/26-27/1165,07YNKXN6430Q1Z8,1245.00,2027-02-28
order_inGImzlATqNsb5,INV/26-27/1166,,4849.00,2027-03-01
order_4SImLGPZCsZEVi,INV/26-27/1167,,74149.00,2027-03-02
order_85HyZbl8CiirAy,INV/26-27/1168,,15299.00,2027-03-02
order_Fi6II9t1UGwdir,INV/26-27/1169,,23500.00,2027-03-02
order_DRS0jeaKU7hhCZ,INV/26-27/1170,,10349.00,2027-03-03
order_nJfg1RTE3ToMTv,INV/26-27/1171,,31500.00,2027-03-03
order_pGxUGvu1BCeAzh,INV/26-27/1172,29RNNXY2269U1ZI,46500.00,2027-03-03
order_0JXlfKrHo87AHI,INV/26-27/1173,,1697.00,2027-03-04
order_HsyAQbdDoG4jFV,INV/26-27/1174,,8000.00,2027-03-04
order_VxgtNCBdlZllHN,INV/26-27/1175,,6147.00,2027-03-04
order_hhNsshUj41DFcw,INV/26-27/1176,,6100.00,2027-03-04
order_oYsPXHy1L2xXKy,INV/26-27/1177,33XJFXN2713D1ZO,3149.00,2027-03-04
order_gLGRGh67inYwsc,INV/26-27/1178,,5245.00,2027-03-05
order_sJtRxtQSOfOu4U,INV/26-27/1179,,6047.00,2027-03-05
order_tijtIo2X0FFRK2,INV/26-27/1180,,599.00,2027-03-05
order_8GVm6gBNYQPigH,INV/26-27/1181,07BTWXP1809A1Z5,1400.00,2027-03-06
order_OtYVEvzklUIchL,INV/26-27/1182,,3295.00,2027-03-07
order_7zGqJ9sOhdMwAU,INV/26-27/1183,,2299.00,2027-03-08
order_CpOiyb2tZLBo6a,INV/26-27/1184,33VWSXN2456Y1Z8,2299.00,2027-03-08
order_2A605Kd9vwSdRc,INV/26-27/1185,,43549.00,2027-03-09
order_JN8d0ykFib7vp4,INV/26-27/1186,,900.00,2027-03-09
order_JTLUIsVBolIaKw,INV/26-27/1187,,82049.00,2027-03-09
order_RxVGUN1uYZZXJz,INV/26-27/1188,,82149.00,2027-03-10
order_XdMrX22KiNWKDl,INV/26-27/1189,,749.00,2027-03-10
order_bHOK4POG01oKSu,INV/26-27/1190,,12249.00,2027-03-10
order_iasgY262nQ0uss,INV/26-27/1191,29YVUXA4995X1ZT,11850.00,2027-03-10
order_j2eKBFjVt7TW6g,INV/26-27/1192,,14299.00,2027-03-10
order_iWprnjKVytmcAo,INV/26-27/1193,33EKRXZ5345L1ZQ,7596.00,2027-03-11
order_DAN3VrIaggx3NY,INV/26-27/1194,,10249.00,2027-03-12
order_DDB8l6ZUS75u9u,INV/26-27/1195,,37149.00,2027-03-12
order_DZzagWNGrxYcOX,INV/26-27/1196,29MJKXD8883G1ZW,3299.00,2027-03-12
order_K29nPArt1DBpbx,INV/26-27/1197,,37149.00,2027-03-12
order_okF25Y42pubrNi,INV/26-27/1198,,9146.00,2027-03-12
order_zCGSp1Cg0DJ2EU,INV/26-27/1199,,12149.00,2027-03-12
order_0nLlzWcW4tm51w,INV/26-27/1200,,10147.00,2027-03-13
order_eSfx9JC0lc2647,INV/26-27/1201,,3196.00,2027-03-13
order_lfW2sDUomusUZK,INV/26-27/1202,33AUDXN7638R1ZG,3549.00,2027-03-13
order_2GsDUnorblhZM7,INV/26-27/1203,,6097.00,2027-03-14
order_aOJEoXkdUXwd0m,INV/26-27/1204,,2850.00,2027-03-14
order_hqzvz95j144HFE,INV/26-27/1205,,2899.00,2027-03-14
order_8sV5WSFuFdR3Qt,INV/26-27/1206,29AGUXG3105A1Z9,598.00,2027-03-15
order_CJYSb8mHI2wkSC,INV/26-27/1207,29AOXXY8853Y1Z5,8849.00,2027-03-15
order_DkUeCGAsSCBndR,INV/26-27/1208,,5147.00,2027-03-15
order_Lk4UCL58kNl7Zj,INV/26-27/1209,,3900.00,2027-03-15
order_VZCqqvL4ccCfgW,INV/26-27/1210,29JSJXZ5539V1ZE,31500.00,2027-03-15
order_i72fVzyQJp7c4e,INV/26-27/1211,,3449.00,2027-03-15
order_KmlFiue7Qvsaqs,INV/26-27/1212,,66149.00,2027-03-16
order_QTCHen7SMTkJxH,INV/26-27/1213,,19649.00,2027-03-17
order_JF2PjRssdqqvwE,INV/26-27/1214,,8149.00,2027-03-18
order_MNlr2w2okLaYAp,INV/26-27/1215,,300.00,2027-03-18
order_RB6mFuwFwwTvLZ,INV/26-27/1216,,750.00,2027-03-18
order_iOb1IshSoJVirW,INV/26-27/1217,,8149.00,2027-03-18
order_X2Lzb7heTvjGYV,INV/26-27/1218,,57099.02,2027-03-19
order_b6XbrlaWxVPwQv,INV/26-27/1219,,57099.00,2027-03-19
order_qupflAUBwYrsOt,INV/26-27/1220,,3046.00,2027-03-19
order_wWAQG4cblxfj2V,INV/26-27/1221,,1598.00,2027-03-19
order_ZWWy2GO9BBiY3F,INV/26-27/1222,,28649.00,2027-03-20
order_jbbn0D5CxjXovr,INV/26-27/1223,,51000.00,2027-03-20
order_7am5hU99nkifOW,INV/26-27/1224,07DEZXM3204P1ZA,10049.00,2027-03-21
order_pxFlURNeBW9unB,INV/26-27/1225,33BYVXA1562U1Z9,18899.00,2027-03-21
order_45mEow75ZeJmxY,INV/26-27/1226,,74049.00,2027-03-22
order_Km1wxjusvAuJOx,INV/26-27/1227,,4646.00,2027-03-22
order_XH6AC4lOJO5e8C,INV/26-27/1228,,43549.00,2027-03-22
order_z59InYvK7UfyTv,INV/26-27/1229,,9199.00,2027-03-22
order_04wkKWVrxvPQI3,INV/26-27/1230,,4399.00,2027-03-23
order_66MlLRnNxPEucG,INV/26-27/1231,,7996.00,2027-03-23
order_CnoGfZjP6zba8O,INV/26-27/1232,,10600.00,2027-03-23
order_jeBe5aeLXRCDi1,INV/26-27/1233,,52049.00,2027-03-23
order_qksLwsM8ySWX3p,INV/26-27/1234,,7349.00,2027-03-23
order_CZsi6RYmToQH2e,INV/26-27/1235,33DVOXV3128K1ZL,50099.00,2027-03-24
order_bPiVGreQ6HjWPn,INV/26-27/1236,29VBMXE3269W1ZI,10400.00,2027-03-24
order_bggnpH2ZsmwnWp,INV/26-27/1237,,20149.00,2027-03-25
order_boHDgEMGSzU9ZI,INV/26-27/1238,,7699.00,2027-03-25
order_r4dvRL9ZGJznU2,INV/26-27/1239,,3499.00,2027-03-25
order_FH0ywa4yWhlSX7,INV/26-27/1240,07OWGXD5780D1ZU,2050.00,2027-03-27
order_hkP5TiC9ulFhGf,INV/26-27/1241,33JJWXS1615E1ZF,10699.00,2027-03-27
order_pCPP005JuCZEpm,INV/26-27/1242,,10099.00,2027-03-27
order_pwjZy61c47B4HN,INV/26-27/1243,,4850.00,2027-03-27
order_3dOKl94vFIVvw9,INV/26-27/1244,,64500.00,2027-03-28
order_Bx3MQBL7tkzwLv,INV/26-27/1245,07URLXL4970E1ZL,64500.03,2027-03-28
order_KsytgPehERg4S4,INV/26-27/1246,,2047.00,2027-03-28
order_JuM7zYaMEwctFT,INV/26-27/1247,,6096.00,2027-03-29
order_XhubaUSFnvcgwk,INV/26-27/1248,27APJXA1680B1ZX,5345.00,2027-03-29
order_aZDbmE0OHy6wgF,INV/26-27/1249,,5345.00,2027-03-29
order_LvP6OjcitvMl3d,INV/26-27/1250,,72099.00,2027-03-30
order_M1oZ3Po4fUeIS7,INV/26-27/1251,,2048.00,2027-03-30
order_Oxjr4Hj5TKEPhb,INV/26-27/1252,,7399.00,2027-03-30
order_zkk5GLHlLpvSDp,INV/26-27/1253,,7749.00,2027-03-30
order_EUZgtZNl1DSjhe,INV/26-27/1254,,12600.00,2027-03-31
order_UssvnGvkJtgeHM,INV/26-27/1255,,70000.00,2027-03-31
